,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
557575,en_61,1.0,1.0,1.0,In,138.0,138.0,245.0,1.0,2.0
557576,en_61,1.0,1.0,2.0,ancient,332.0,332.0,682.0,1.0,3.0
557577,en_61,1.0,1.0,3.0,Roman,226.0,226.0,384.0,1.0,2.0
557578,en_61,1.0,1.0,4.0,religion,157.0,157.0,791.0,1.0,3.0
557579,en_61,1.0,1.0,5.0,and,0.0,0.0,0.0,0.0,0.0
557580,en_61,1.0,1.0,6.0,"myth,",256.0,256.0,256.0,1.0,1.0
557581,en_61,1.0,1.0,7.0,Janus,130.0,130.0,455.0,1.0,3.0
557582,en_61,1.0,1.0,8.0,is,263.0,263.0,531.0,1.0,2.0
557583,en_61,1.0,1.0,9.0,the,0.0,0.0,0.0,0.0,0.0
557584,en_61,1.0,1.0,10.0,god,299.0,299.0,552.0,1.0,2.0
557585,en_61,1.0,1.0,11.0,of,0.0,0.0,0.0,0.0,0.0
557586,en_61,1.0,1.0,12.0,beginnings,288.0,542.0,723.0,2.0,3.0
557587,en_61,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
557588,en_61,1.0,1.0,14.0,gates.,172.0,336.0,336.0,2.0,2.0
557589,en_61,1.0,2.0,15.0,He,156.0,156.0,156.0,1.0,1.0
557590,en_61,1.0,2.0,16.0,has,239.0,239.0,481.0,1.0,2.0
557591,en_61,1.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0
557592,en_61,1.0,2.0,18.0,double,319.0,319.0,319.0,1.0,1.0
557593,en_61,1.0,2.0,19.0,nature,294.0,478.0,704.0,2.0,3.0
557594,en_61,1.0,2.0,20.0,and,0.0,0.0,0.0,0.0,0.0
557595,en_61,1.0,2.0,21.0,is,106.0,106.0,1979.0,1.0,12.0
557596,en_61,1.0,2.0,22.0,usually,241.0,241.0,241.0,1.0,1.0
557597,en_61,1.0,2.0,23.0,depicted,122.0,122.0,291.0,1.0,2.0
557598,en_61,1.0,2.0,24.0,as,0.0,0.0,0.0,0.0,0.0
557599,en_61,1.0,2.0,25.0,having,236.0,236.0,236.0,1.0,1.0
