,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
531988,en_14,1.0,1.0,1.0,In,0.0,0.0,0.0,0.0,0.0
531989,en_14,1.0,1.0,2.0,ancient,362.0,362.0,1222.0,1.0,4.0
531990,en_14,1.0,1.0,3.0,Roman,146.0,146.0,383.0,1.0,2.0
531991,en_14,1.0,1.0,4.0,religion,304.0,587.0,999.0,2.0,4.0
531992,en_14,1.0,1.0,5.0,and,177.0,177.0,177.0,1.0,1.0
531993,en_14,1.0,1.0,6.0,"myth,",466.0,466.0,969.0,1.0,3.0
531994,en_14,1.0,1.0,7.0,Janus,262.0,262.0,885.0,1.0,4.0
531995,en_14,1.0,1.0,8.0,is,198.0,198.0,368.0,1.0,2.0
531996,en_14,1.0,1.0,9.0,the,204.0,204.0,464.0,1.0,2.0
531997,en_14,1.0,1.0,10.0,god,205.0,205.0,744.0,1.0,4.0
531998,en_14,1.0,1.0,11.0,of,0.0,0.0,0.0,0.0,0.0
531999,en_14,1.0,1.0,12.0,beginnings,151.0,151.0,1699.0,1.0,8.0
532000,en_14,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
532001,en_14,1.0,1.0,14.0,gates.,280.0,280.0,903.0,1.0,4.0
532002,en_14,1.0,2.0,15.0,He,129.0,129.0,129.0,1.0,1.0
532003,en_14,1.0,2.0,16.0,has,0.0,0.0,0.0,0.0,0.0
532004,en_14,1.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0
532005,en_14,1.0,2.0,18.0,double,124.0,124.0,124.0,1.0,1.0
532006,en_14,1.0,2.0,19.0,nature,131.0,131.0,295.0,1.0,2.0
532007,en_14,1.0,2.0,20.0,and,94.0,94.0,94.0,1.0,1.0
532008,en_14,1.0,2.0,21.0,is,93.0,93.0,93.0,1.0,1.0
532009,en_14,1.0,2.0,22.0,usually,337.0,337.0,551.0,1.0,2.0
532010,en_14,1.0,2.0,23.0,depicted,181.0,181.0,303.0,1.0,2.0
532011,en_14,1.0,2.0,24.0,as,112.0,112.0,371.0,1.0,2.0
532012,en_14,1.0,2.0,25.0,having,248.0,248.0,580.0,1.0,3.0
532013,en_14,1.0,2.0,26.0,two,0.0,0.0,0.0,0.0,0.0
532014,en_14,1.0,2.0,27.0,"faces,",239.0,239.0,239.0,1.0,1.0
532015,en_14,1.0,2.0,28.0,since,128.0,128.0,278.0,1.0,2.0
532016,en_14,1.0,2.0,29.0,he,167.0,167.0,167.0,1.0,1.0
532017,en_14,1.0,2.0,30.0,looks,0.0,0.0,0.0,0.0,0.0
532018,en_14,1.0,2.0,31.0,to,173.0,173.0,173.0,1.0,1.0
532019,en_14,1.0,2.0,32.0,the,0.0,0.0,0.0,0.0,0.0
532020,en_14,1.0,2.0,33.0,future,306.0,306.0,306.0,1.0,1.0
532021,en_14,1.0,2.0,34.0,and,162.0,162.0,162.0,1.0,1.0
532022,en_14,1.0,2.0,35.0,to,114.0,114.0,114.0,1.0,1.0
532023,en_14,1.0,2.0,36.0,the,155.0,155.0,155.0,1.0,1.0
532024,en_14,1.0,2.0,37.0,past.,284.0,284.0,284.0,1.0,1.0
532025,en_14,1.0,3.0,38.0,Janus,291.0,291.0,510.0,1.0,2.0
532026,en_14,1.0,3.0,39.0,presided,93.0,93.0,338.0,1.0,2.0
532027,en_14,1.0,3.0,40.0,over,44.0,44.0,338.0,1.0,2.0
532028,en_14,1.0,3.0,41.0,the,0.0,0.0,0.0,0.0,0.0
532029,en_14,1.0,3.0,42.0,beginning,563.0,563.0,994.0,1.0,3.0
532030,en_14,1.0,3.0,43.0,and,125.0,125.0,125.0,1.0,1.0
532031,en_14,1.0,3.0,44.0,ending,265.0,265.0,594.0,1.0,3.0
532032,en_14,1.0,3.0,45.0,of,242.0,242.0,383.0,1.0,2.0
532033,en_14,1.0,3.0,46.0,"conflict,",373.0,373.0,775.0,1.0,3.0
