,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
544592,en_37,1.0,1.0,1.0,In,0.0,0.0,0.0,0.0,0.0
544593,en_37,1.0,1.0,2.0,ancient,453.0,453.0,1061.0,1.0,5.0
544594,en_37,1.0,1.0,3.0,Roman,162.0,331.0,1050.0,2.0,5.0
544595,en_37,1.0,1.0,4.0,religion,87.0,746.0,1813.0,3.0,6.0
544596,en_37,1.0,1.0,5.0,and,0.0,0.0,0.0,0.0,0.0
544597,en_37,1.0,1.0,6.0,"myth,",199.0,330.0,1132.0,2.0,5.0
544598,en_37,1.0,1.0,7.0,Janus,410.0,410.0,915.0,1.0,3.0
544599,en_37,1.0,1.0,8.0,is,0.0,0.0,0.0,0.0,0.0
544600,en_37,1.0,1.0,9.0,the,217.0,217.0,417.0,1.0,2.0
544601,en_37,1.0,1.0,10.0,god,55.0,55.0,101.0,1.0,2.0
544602,en_37,1.0,1.0,11.0,of,308.0,308.0,461.0,1.0,2.0
544603,en_37,1.0,1.0,12.0,beginnings,242.0,242.0,1242.0,1.0,6.0
544604,en_37,1.0,1.0,13.0,and,137.0,137.0,313.0,1.0,2.0
544605,en_37,1.0,1.0,14.0,gates.,239.0,239.0,239.0,1.0,1.0
544606,en_37,1.0,2.0,15.0,He,457.0,457.0,457.0,1.0,1.0
544607,en_37,1.0,2.0,16.0,has,0.0,0.0,0.0,0.0,0.0
544608,en_37,1.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0
544609,en_37,1.0,2.0,18.0,double,0.0,0.0,0.0,0.0,0.0
544610,en_37,1.0,2.0,19.0,nature,170.0,170.0,170.0,1.0,1.0
544611,en_37,1.0,2.0,20.0,and,233.0,233.0,233.0,1.0,1.0
544612,en_37,1.0,2.0,21.0,is,251.0,275.0,275.0,2.0,2.0
544613,en_37,1.0,2.0,22.0,usually,309.0,309.0,690.0,1.0,3.0
544614,en_37,1.0,2.0,23.0,depicted,113.0,113.0,811.0,1.0,4.0
544615,en_37,1.0,2.0,24.0,as,0.0,0.0,0.0,0.0,0.0
544616,en_37,1.0,2.0,25.0,having,285.0,285.0,774.0,1.0,3.0
544617,en_37,1.0,2.0,26.0,two,297.0,297.0,461.0,1.0,2.0
544618,en_37,1.0,2.0,27.0,"faces,",179.0,179.0,179.0,1.0,1.0
544619,en_37,1.0,2.0,28.0,since,237.0,237.0,515.0,1.0,2.0
544620,en_37,1.0,2.0,29.0,he,0.0,0.0,0.0,0.0,0.0
544621,en_37,1.0,2.0,30.0,looks,231.0,231.0,501.0,1.0,2.0
544622,en_37,1.0,2.0,31.0,to,0.0,0.0,0.0,0.0,0.0
544623,en_37,1.0,2.0,32.0,the,442.0,442.0,853.0,1.0,3.0
544624,en_37,1.0,2.0,33.0,future,137.0,137.0,137.0,1.0,1.0
544625,en_37,1.0,2.0,34.0,and,231.0,231.0,231.0,1.0,1.0
544626,en_37,1.0,2.0,35.0,to,355.0,355.0,355.0,1.0,1.0
544627,en_37,1.0,2.0,36.0,the,538.0,538.0,699.0,1.0,3.0
544628,en_37,1.0,2.0,37.0,past.,288.0,288.0,288.0,1.0,1.0
544629,en_37,1.0,3.0,38.0,Janus,174.0,174.0,332.0,1.0,2.0
544630,en_37,1.0,3.0,39.0,presided,145.0,145.0,332.0,1.0,2.0
544631,en_37,1.0,3.0,40.0,over,0.0,0.0,0.0,0.0,0.0
544632,en_37,1.0,3.0,41.0,the,0.0,0.0,0.0,0.0,0.0
544633,en_37,1.0,3.0,42.0,beginning,399.0,399.0,399.0,1.0,1.0
544634,en_37,1.0,3.0,43.0,and,0.0,0.0,0.0,0.0,0.0
544635,en_37,1.0,3.0,44.0,ending,135.0,602.0,602.0,3.0,3.0
544636,en_37,1.0,3.0,45.0,of,502.0,502.0,502.0,1.0,1.0
544637,en_37,1.0,3.0,46.0,"conflict,",114.0,213.0,213.0,2.0,2.0
544638,en_37,1.0,3.0,47.0,and,0.0,0.0,0.0,0.0,0.0
544639,en_37,1.0,3.0,48.0,hence,389.0,389.0,389.0,1.0,1.0
544640,en_37,1.0,3.0,49.0,war,524.0,524.0,524.0,1.0,1.0
544641,en_37,1.0,3.0,50.0,and,0.0,0.0,0.0,0.0,0.0
544642,en_37,1.0,3.0,51.0,peace.,0.0,0.0,0.0,0.0,0.0
544643,en_37,1.0,4.0,52.0,The,264.0,264.0,264.0,1.0,1.0
544644,en_37,1.0,4.0,53.0,doors,174.0,537.0,537.0,3.0,3.0
544645,en_37,1.0,4.0,54.0,of,355.0,355.0,355.0,1.0,1.0
544646,en_37,1.0,4.0,55.0,his,0.0,0.0,0.0,0.0,0.0
544647,en_37,1.0,4.0,56.0,temple,192.0,192.0,192.0,1.0,1.0
544648,en_37,1.0,4.0,57.0,were,340.0,340.0,1031.0,1.0,3.0
544649,en_37,1.0,4.0,58.0,open,753.0,753.0,1450.0,1.0,3.0
544650,en_37,1.0,4.0,59.0,in,205.0,205.0,205.0,1.0,1.0
544651,en_37,1.0,4.0,60.0,times,730.0,730.0,1182.0,1.0,3.0
544652,en_37,1.0,4.0,61.0,of,0.0,0.0,0.0,0.0,0.0
544653,en_37,1.0,4.0,62.0,war,0.0,0.0,0.0,0.0,0.0
544654,en_37,1.0,4.0,63.0,and,0.0,0.0,0.0,0.0,0.0
544655,en_37,1.0,4.0,64.0,closed,212.0,212.0,212.0,1.0,1.0
544656,en_37,1.0,4.0,65.0,during,148.0,348.0,348.0,2.0,2.0
544657,en_37,1.0,4.0,66.0,peacetime.,75.0,425.0,425.0,2.0,2.0
544658,en_37,1.0,5.0,67.0,As,0.0,0.0,0.0,0.0,0.0
544659,en_37,1.0,5.0,68.0,the,301.0,301.0,301.0,1.0,1.0
544660,en_37,1.0,5.0,69.0,god,168.0,168.0,168.0,1.0,1.0
544661,en_37,1.0,5.0,70.0,of,213.0,213.0,213.0,1.0,1.0
544662,en_37,1.0,5.0,71.0,"gates,",228.0,228.0,430.0,1.0,2.0
544663,en_37,1.0,5.0,72.0,he,0.0,0.0,0.0,0.0,0.0
544664,en_37,1.0,5.0,73.0,was,253.0,253.0,253.0,1.0,1.0
544665,en_37,1.0,5.0,74.0,also,169.0,169.0,169.0,1.0,1.0
544666,en_37,1.0,5.0,75.0,associated,121.0,121.0,404.0,1.0,2.0
544667,en_37,1.0,5.0,76.0,with,0.0,0.0,0.0,0.0,0.0
544668,en_37,1.0,5.0,77.0,entering,300.0,387.0,387.0,2.0,2.0
544669,en_37,1.0,5.0,78.0,and,0.0,0.0,0.0,0.0,0.0
544670,en_37,1.0,5.0,79.0,exiting,352.0,430.0,430.0,2.0,2.0
544671,en_37,1.0,5.0,80.0,the,179.0,336.0,336.0,2.0,2.0
544672,en_37,1.0,5.0,81.0,doors,403.0,403.0,403.0,1.0,1.0
544673,en_37,1.0,5.0,82.0,of,0.0,0.0,0.0,0.0,0.0
544674,en_37,1.0,5.0,83.0,homes.,208.0,208.0,208.0,1.0,1.0
544675,en_37,1.0,6.0,84.0,Janus,118.0,118.0,118.0,1.0,1.0
544676,en_37,1.0,6.0,85.0,frequently,316.0,716.0,716.0,2.0,2.0
544677,en_37,1.0,6.0,86.0,symbolized,211.0,371.0,371.0,2.0,2.0
544678,en_37,1.0,6.0,87.0,change,190.0,240.0,240.0,2.0,2.0
544679,en_37,1.0,6.0,88.0,and,0.0,0.0,0.0,0.0,0.0
544680,en_37,1.0,6.0,89.0,"transitions,",414.0,414.0,414.0,1.0,1.0
544681,en_37,1.0,6.0,90.0,such,292.0,292.0,292.0,1.0,1.0
544682,en_37,1.0,6.0,91.0,as,0.0,0.0,0.0,0.0,0.0
544683,en_37,1.0,6.0,92.0,the,0.0,0.0,0.0,0.0,0.0
544684,en_37,1.0,6.0,93.0,progress,364.0,364.0,364.0,1.0,1.0
544685,en_37,1.0,6.0,94.0,from,95.0,164.0,164.0,2.0,2.0
544686,en_37,1.0,6.0,95.0,one,0.0,0.0,0.0,0.0,0.0
544687,en_37,1.0,6.0,96.0,condition,0.0,0.0,0.0,0.0,0.0
544688,en_37,1.0,6.0,97.0,to,0.0,0.0,0.0,0.0,0.0
544689,en_37,1.0,6.0,98.0,"another,",262.0,262.0,262.0,1.0,1.0
544690,en_37,1.0,6.0,99.0,from,183.0,183.0,183.0,1.0,1.0
544691,en_37,1.0,6.0,100.0,one,142.0,296.0,610.0,2.0,4.0
544692,en_37,1.0,6.0,101.0,vision,69.0,69.0,809.0,1.0,4.0
544693,en_37,1.0,6.0,102.0,to,0.0,0.0,0.0,0.0,0.0
544694,en_37,1.0,6.0,103.0,"another,",533.0,533.0,1276.0,1.0,3.0
544695,en_37,1.0,6.0,104.0,and,286.0,286.0,286.0,1.0,1.0
544696,en_37,1.0,6.0,105.0,the,250.0,250.0,544.0,1.0,2.0
544697,en_37,1.0,6.0,106.0,growth,173.0,173.0,576.0,1.0,3.0
544698,en_37,1.0,6.0,107.0,of,0.0,0.0,0.0,0.0,0.0
544699,en_37,1.0,6.0,108.0,young,319.0,319.0,319.0,1.0,1.0
544700,en_37,1.0,6.0,109.0,people,233.0,233.0,233.0,1.0,1.0
544701,en_37,1.0,6.0,110.0,into,117.0,117.0,117.0,1.0,1.0
544702,en_37,1.0,6.0,111.0,adulthood.,164.0,164.0,164.0,1.0,1.0
544703,en_37,1.0,7.0,112.0,"Hence,",124.0,385.0,385.0,2.0,2.0
544704,en_37,1.0,7.0,113.0,Janus,232.0,232.0,405.0,1.0,2.0
544705,en_37,1.0,7.0,114.0,was,81.0,81.0,297.0,1.0,2.0
544706,en_37,1.0,7.0,115.0,worshipped,124.0,124.0,234.0,1.0,2.0
544707,en_37,1.0,7.0,116.0,at,0.0,0.0,0.0,0.0,0.0
544708,en_37,1.0,7.0,117.0,the,387.0,387.0,387.0,1.0,1.0
544709,en_37,1.0,7.0,118.0,beginning,0.0,0.0,0.0,0.0,0.0
544710,en_37,1.0,7.0,119.0,of,0.0,0.0,0.0,0.0,0.0
544711,en_37,1.0,7.0,120.0,the,0.0,0.0,0.0,0.0,0.0
544712,en_37,1.0,7.0,121.0,harvest,0.0,0.0,0.0,0.0,0.0
544713,en_37,1.0,7.0,122.0,and,0.0,0.0,0.0,0.0,0.0
544714,en_37,1.0,7.0,123.0,planting,0.0,0.0,0.0,0.0,0.0
544715,en_37,1.0,7.0,124.0,"times,",0.0,0.0,0.0,0.0,0.0
544716,en_37,1.0,7.0,125.0,as,109.0,109.0,109.0,1.0,1.0
544717,en_37,1.0,7.0,126.0,well,190.0,190.0,342.0,1.0,2.0
544718,en_37,1.0,7.0,127.0,as,0.0,0.0,0.0,0.0,0.0
544719,en_37,1.0,7.0,128.0,at,0.0,0.0,0.0,0.0,0.0
544720,en_37,1.0,7.0,129.0,"marriages,",419.0,419.0,419.0,1.0,1.0
544721,en_37,1.0,7.0,130.0,"deaths,",351.0,351.0,351.0,1.0,1.0
544722,en_37,1.0,7.0,131.0,and,0.0,0.0,0.0,0.0,0.0
544723,en_37,1.0,7.0,132.0,other,443.0,443.0,443.0,1.0,1.0
544724,en_37,1.0,7.0,133.0,beginnings.,159.0,159.0,159.0,1.0,1.0
544725,en_37,1.0,8.0,134.0,Janus,341.0,341.0,341.0,1.0,1.0
544726,en_37,1.0,8.0,135.0,had,0.0,0.0,0.0,0.0,0.0
