,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
571217,en_82,1.0,8.0,137.0,specialized,291.0,430.0,430.0,2.0,2.0
571218,en_82,1.0,8.0,138.0,priest,149.0,149.0,458.0,1.0,2.0
571219,en_82,1.0,8.0,139.0,assigned,228.0,421.0,758.0,2.0,3.0
571220,en_82,1.0,8.0,140.0,to,0.0,0.0,0.0,0.0,0.0
571221,en_82,1.0,8.0,141.0,"him,",139.0,139.0,139.0,1.0,1.0
571222,en_82,1.0,8.0,142.0,but,0.0,0.0,0.0,0.0,0.0
571223,en_82,1.0,8.0,143.0,the,208.0,208.0,208.0,1.0,1.0
571224,en_82,1.0,8.0,144.0,high,149.0,149.0,149.0,1.0,1.0
571225,en_82,1.0,8.0,145.0,priest,0.0,0.0,0.0,0.0,0.0
571226,en_82,1.0,8.0,146.0,himself,252.0,252.0,252.0,1.0,1.0
571227,en_82,1.0,8.0,147.0,carried,243.0,243.0,243.0,1.0,1.0
571228,en_82,1.0,8.0,148.0,out,0.0,0.0,0.0,0.0,0.0
571229,en_82,1.0,8.0,149.0,his,167.0,167.0,167.0,1.0,1.0
571230,en_82,1.0,8.0,150.0,ceremonies.,152.0,152.0,152.0,1.0,1.0
571231,en_82,1.0,9.0,151.0,Janus,0.0,0.0,0.0,0.0,0.0
571232,en_82,1.0,9.0,152.0,represented,147.0,646.0,646.0,3.0,3.0
571233,en_82,1.0,9.0,153.0,the,0.0,0.0,0.0,0.0,0.0
571234,en_82,1.0,9.0,154.0,middle,236.0,236.0,236.0,1.0,1.0
571235,en_82,1.0,9.0,155.0,ground,138.0,138.0,138.0,1.0,1.0
571236,en_82,1.0,9.0,156.0,between,235.0,235.0,235.0,1.0,1.0
571237,en_82,1.0,9.0,157.0,barbarism,160.0,160.0,160.0,1.0,1.0
571238,en_82,1.0,9.0,158.0,and,0.0,0.0,0.0,0.0,0.0
571239,en_82,1.0,9.0,159.0,"civilization,",357.0,357.0,357.0,1.0,1.0
571240,en_82,1.0,9.0,160.0,rural,300.0,300.0,300.0,1.0,1.0
571241,en_82,1.0,9.0,161.0,and,0.0,0.0,0.0,0.0,0.0
571242,en_82,1.0,9.0,162.0,urban,207.0,207.0,207.0,1.0,1.0
571243,en_82,1.0,9.0,163.0,"space,",0.0,0.0,0.0,0.0,0.0
571244,en_82,1.0,9.0,164.0,youth,162.0,162.0,162.0,1.0,1.0
571245,en_82,1.0,9.0,165.0,and,0.0,0.0,0.0,0.0,0.0
571246,en_82,1.0,9.0,166.0,adulthood.,157.0,325.0,325.0,2.0,2.0
571247,en_82,1.0,10.0,167.0,The,0.0,0.0,0.0,0.0,0.0
571248,en_82,1.0,10.0,168.0,ancient,327.0,327.0,327.0,1.0,1.0
571249,en_82,1.0,10.0,169.0,Greeks,188.0,188.0,188.0,1.0,1.0
571250,en_82,1.0,10.0,170.0,had,0.0,0.0,0.0,0.0,0.0
571251,en_82,1.0,10.0,171.0,no,0.0,0.0,0.0,0.0,0.0
571252,en_82,1.0,10.0,172.0,equivalent,167.0,167.0,167.0,1.0,1.0
571253,en_82,1.0,10.0,173.0,to,0.0,0.0,0.0,0.0,0.0
571254,en_82,1.0,10.0,174.0,"Janus,",257.0,380.0,380.0,2.0,2.0
571255,en_82,1.0,10.0,175.0,whom,0.0,0.0,0.0,0.0,0.0
571256,en_82,1.0,10.0,176.0,the,311.0,311.0,311.0,1.0,1.0
571257,en_82,1.0,10.0,177.0,Romans,0.0,0.0,0.0,0.0,0.0
571258,en_82,1.0,10.0,178.0,claimed,170.0,336.0,336.0,2.0,2.0
571259,en_82,1.0,10.0,179.0,as,0.0,0.0,0.0,0.0,0.0
571260,en_82,1.0,10.0,180.0,distinctively,250.0,474.0,474.0,2.0,2.0
571261,en_82,1.0,10.0,181.0,their,250.0,250.0,250.0,1.0,1.0
571262,en_82,1.0,10.0,182.0,own.,0.0,0.0,0.0,0.0,0.0
571263,en_82,2.0,1.0,1.0,The,173.0,173.0,173.0,1.0,1.0
571264,en_82,2.0,1.0,2.0,shaka,478.0,693.0,1971.0,2.0,6.0
571265,en_82,2.0,1.0,3.0,"sign,",153.0,485.0,966.0,2.0,4.0
571266,en_82,2.0,1.0,4.0,sometimes,337.0,337.0,1177.0,1.0,6.0
571267,en_82,2.0,1.0,5.0,known,249.0,249.0,249.0,1.0,1.0
571268,en_82,2.0,1.0,6.0,as,138.0,138.0,138.0,1.0,1.0
571269,en_82,2.0,1.0,7.0,"""hang",257.0,257.0,603.0,1.0,3.0
571270,en_82,2.0,1.0,8.0,"loose"",",140.0,140.0,292.0,1.0,2.0
571271,en_82,2.0,1.0,9.0,is,0.0,0.0,0.0,0.0,0.0
571272,en_82,2.0,1.0,10.0,a,231.0,231.0,231.0,1.0,1.0
571273,en_82,2.0,1.0,11.0,gesture,210.0,210.0,210.0,1.0,1.0
571274,en_82,2.0,1.0,12.0,of,0.0,0.0,0.0,0.0,0.0
571275,en_82,2.0,1.0,13.0,friendly,234.0,234.0,413.0,1.0,2.0
571276,en_82,2.0,1.0,14.0,intent,338.0,338.0,753.0,1.0,2.0
571277,en_82,2.0,1.0,15.0,often,192.0,192.0,483.0,1.0,2.0
571278,en_82,2.0,1.0,16.0,associated,243.0,243.0,390.0,1.0,2.0
571279,en_82,2.0,1.0,17.0,with,125.0,125.0,295.0,1.0,2.0
571280,en_82,2.0,1.0,18.0,Hawaii,312.0,408.0,779.0,2.0,4.0
571281,en_82,2.0,1.0,19.0,and,0.0,0.0,0.0,0.0,0.0
571282,en_82,2.0,1.0,20.0,surf,759.0,759.0,1169.0,1.0,3.0
571283,en_82,2.0,1.0,21.0,culture.,149.0,149.0,282.0,1.0,2.0
571284,en_82,2.0,2.0,22.0,The,0.0,0.0,0.0,0.0,0.0
571285,en_82,2.0,2.0,23.0,gesture,248.0,412.0,412.0,2.0,2.0
571286,en_82,2.0,2.0,24.0,is,181.0,181.0,337.0,1.0,2.0
571287,en_82,2.0,2.0,25.0,made,196.0,196.0,485.0,1.0,2.0
571288,en_82,2.0,2.0,26.0,by,0.0,0.0,0.0,0.0,0.0
571289,en_82,2.0,2.0,27.0,extending,176.0,176.0,1005.0,1.0,4.0
571290,en_82,2.0,2.0,28.0,the,0.0,0.0,0.0,0.0,0.0
571291,en_82,2.0,2.0,29.0,thumb,161.0,161.0,161.0,1.0,1.0
571292,en_82,2.0,2.0,30.0,and,0.0,0.0,0.0,0.0,0.0
571293,en_82,2.0,2.0,31.0,smallest,311.0,311.0,311.0,1.0,1.0
571294,en_82,2.0,2.0,32.0,finger,175.0,175.0,175.0,1.0,1.0
571295,en_82,2.0,2.0,33.0,while,0.0,0.0,0.0,0.0,0.0
571296,en_82,2.0,2.0,34.0,holding,192.0,404.0,404.0,2.0,2.0
571297,en_82,2.0,2.0,35.0,the,213.0,213.0,213.0,1.0,1.0
571298,en_82,2.0,2.0,36.0,three,178.0,178.0,178.0,1.0,1.0
571299,en_82,2.0,2.0,37.0,middle,83.0,83.0,83.0,1.0,1.0
571300,en_82,2.0,2.0,38.0,fingers,141.0,141.0,437.0,1.0,3.0
571301,en_82,2.0,2.0,39.0,curled,175.0,175.0,175.0,1.0,1.0
571302,en_82,2.0,2.0,40.0,and,0.0,0.0,0.0,0.0,0.0
571303,en_82,2.0,2.0,41.0,gesturing,284.0,284.0,284.0,1.0,1.0
571304,en_82,2.0,2.0,42.0,in,0.0,0.0,0.0,0.0,0.0
571305,en_82,2.0,2.0,43.0,salutation,246.0,246.0,246.0,1.0,1.0
571306,en_82,2.0,2.0,44.0,while,238.0,238.0,238.0,1.0,1.0
571307,en_82,2.0,2.0,45.0,presenting,340.0,340.0,340.0,1.0,1.0
571308,en_82,2.0,2.0,46.0,the,0.0,0.0,0.0,0.0,0.0
571309,en_82,2.0,2.0,47.0,front,359.0,359.0,359.0,1.0,1.0
571310,en_82,2.0,2.0,48.0,or,0.0,0.0,0.0,0.0,0.0
571311,en_82,2.0,2.0,49.0,back,250.0,250.0,250.0,1.0,1.0
571312,en_82,2.0,2.0,50.0,of,0.0,0.0,0.0,0.0,0.0
571313,en_82,2.0,2.0,51.0,the,231.0,231.0,231.0,1.0,1.0
571314,en_82,2.0,2.0,52.0,hand;,129.0,129.0,129.0,1.0,1.0
571315,en_82,2.0,2.0,53.0,the,0.0,0.0,0.0,0.0,0.0
571316,en_82,2.0,2.0,54.0,hand,192.0,192.0,192.0,1.0,1.0
571317,en_82,2.0,2.0,55.0,may,150.0,308.0,308.0,2.0,2.0
571318,en_82,2.0,2.0,56.0,be,0.0,0.0,0.0,0.0,0.0
571319,en_82,2.0,2.0,57.0,rotated,189.0,417.0,417.0,2.0,2.0
571320,en_82,2.0,2.0,58.0,back,210.0,210.0,210.0,1.0,1.0
571321,en_82,2.0,2.0,59.0,and,0.0,0.0,0.0,0.0,0.0
571322,en_82,2.0,2.0,60.0,forth,143.0,143.0,516.0,1.0,2.0
571323,en_82,2.0,2.0,61.0,for,0.0,0.0,0.0,0.0,0.0
571324,en_82,2.0,2.0,62.0,emphasis.,341.0,341.0,341.0,1.0,1.0
571325,en_82,2.0,3.0,63.0,The,479.0,479.0,479.0,1.0,1.0
571326,en_82,2.0,3.0,64.0,shaka,166.0,166.0,166.0,1.0,1.0
571327,en_82,2.0,3.0,65.0,sign,0.0,0.0,0.0,0.0,0.0
571328,en_82,2.0,3.0,66.0,was,106.0,106.0,106.0,1.0,1.0
571329,en_82,2.0,3.0,67.0,adopted,168.0,168.0,886.0,1.0,3.0
571330,en_82,2.0,3.0,68.0,from,0.0,0.0,0.0,0.0,0.0
571331,en_82,2.0,3.0,69.0,local,235.0,235.0,235.0,1.0,1.0
571332,en_82,2.0,3.0,70.0,Hawaiian,306.0,306.0,306.0,1.0,1.0
571333,en_82,2.0,3.0,71.0,culture,160.0,160.0,160.0,1.0,1.0
571334,en_82,2.0,3.0,72.0,and,0.0,0.0,0.0,0.0,0.0
571335,en_82,2.0,3.0,73.0,customs,192.0,192.0,192.0,1.0,1.0
571336,en_82,2.0,3.0,74.0,by,0.0,0.0,0.0,0.0,0.0
571337,en_82,2.0,3.0,75.0,visiting,242.0,242.0,242.0,1.0,1.0
571338,en_82,2.0,3.0,76.0,surfers,128.0,128.0,621.0,1.0,3.0
571339,en_82,2.0,3.0,77.0,in,0.0,0.0,0.0,0.0,0.0
571340,en_82,2.0,3.0,78.0,the,0.0,0.0,0.0,0.0,0.0
571341,en_82,2.0,3.0,79.0,"1960s,",176.0,176.0,176.0,1.0,1.0
571342,en_82,2.0,3.0,80.0,and,0.0,0.0,0.0,0.0,0.0
571343,en_82,2.0,3.0,81.0,its,254.0,254.0,464.0,1.0,2.0
571344,en_82,2.0,3.0,82.0,use,282.0,282.0,282.0,1.0,1.0
571345,en_82,2.0,3.0,83.0,has,247.0,247.0,247.0,1.0,1.0
571346,en_82,2.0,3.0,84.0,spread,251.0,637.0,637.0,3.0,3.0
571347,en_82,2.0,3.0,85.0,around,0.0,0.0,0.0,0.0,0.0
571348,en_82,2.0,3.0,86.0,the,173.0,173.0,173.0,1.0,1.0
571349,en_82,2.0,3.0,87.0,world.,0.0,0.0,0.0,0.0,0.0
571350,en_82,2.0,4.0,88.0,It,0.0,0.0,0.0,0.0,0.0
571351,en_82,2.0,4.0,89.0,is,199.0,199.0,199.0,1.0,1.0
571352,en_82,2.0,4.0,90.0,primarily,245.0,245.0,245.0,1.0,1.0
571353,en_82,2.0,4.0,91.0,used,163.0,163.0,163.0,1.0,1.0
571354,en_82,2.0,4.0,92.0,as,275.0,275.0,275.0,1.0,1.0
571355,en_82,2.0,4.0,93.0,a,0.0,0.0,0.0,0.0,0.0
571356,en_82,2.0,4.0,94.0,greeting,0.0,0.0,0.0,0.0,0.0
571357,en_82,2.0,4.0,95.0,gesture,127.0,314.0,314.0,2.0,2.0
571358,en_82,2.0,4.0,96.0,or,53.0,53.0,53.0,1.0,1.0
571359,en_82,2.0,4.0,97.0,to,0.0,0.0,0.0,0.0,0.0
571360,en_82,2.0,4.0,98.0,express,190.0,190.0,190.0,1.0,1.0
571361,en_82,2.0,4.0,99.0,"thanks,",119.0,119.0,388.0,1.0,2.0
571362,en_82,2.0,4.0,100.0,"acknowledgement,",278.0,278.0,278.0,1.0,1.0
571363,en_82,2.0,4.0,101.0,or,151.0,151.0,151.0,1.0,1.0
571364,en_82,2.0,4.0,102.0,even,0.0,0.0,0.0,0.0,0.0
571365,en_82,2.0,4.0,103.0,praise,256.0,256.0,256.0,1.0,1.0
571366,en_82,2.0,4.0,104.0,from,0.0,0.0,0.0,0.0,0.0
571367,en_82,2.0,4.0,105.0,one,161.0,161.0,161.0,1.0,1.0
571368,en_82,2.0,4.0,106.0,individual,185.0,185.0,185.0,1.0,1.0
571369,en_82,2.0,4.0,107.0,to,0.0,0.0,0.0,0.0,0.0
571370,en_82,2.0,4.0,108.0,another.,211.0,211.0,211.0,1.0,1.0
571371,en_82,2.0,5.0,109.0,Residents,65.0,244.0,244.0,2.0,2.0
571372,en_82,2.0,5.0,110.0,of,0.0,0.0,0.0,0.0,0.0
571373,en_82,2.0,5.0,111.0,Hawaii,122.0,122.0,122.0,1.0,1.0
571374,en_82,2.0,5.0,112.0,use,185.0,185.0,185.0,1.0,1.0
571375,en_82,2.0,5.0,113.0,the,191.0,191.0,191.0,1.0,1.0
571376,en_82,2.0,5.0,114.0,shaka,186.0,186.0,186.0,1.0,1.0
571377,en_82,2.0,5.0,115.0,to,129.0,129.0,129.0,1.0,1.0
571378,en_82,2.0,5.0,116.0,convey,238.0,238.0,238.0,1.0,1.0
571379,en_82,2.0,5.0,117.0,the,246.0,246.0,246.0,1.0,1.0
571380,en_82,2.0,5.0,118.0,"""Aloha",296.0,296.0,296.0,1.0,1.0
571381,en_82,2.0,5.0,119.0,"Spirit"":",142.0,142.0,264.0,1.0,2.0
571382,en_82,2.0,5.0,120.0,a,0.0,0.0,0.0,0.0,0.0
571383,en_82,2.0,5.0,121.0,concept,215.0,215.0,215.0,1.0,1.0
571384,en_82,2.0,5.0,122.0,of,312.0,312.0,312.0,1.0,1.0
571385,en_82,2.0,5.0,123.0,"friendship,",197.0,197.0,197.0,1.0,1.0
571386,en_82,2.0,5.0,124.0,"understanding,",231.0,231.0,231.0,1.0,1.0
571387,en_82,2.0,5.0,125.0,"compassion,",251.0,251.0,251.0,1.0,1.0
571388,en_82,2.0,5.0,126.0,and,0.0,0.0,0.0,0.0,0.0
571389,en_82,2.0,5.0,127.0,solidarity,199.0,199.0,199.0,1.0,1.0
571390,en_82,2.0,5.0,128.0,among,336.0,336.0,336.0,1.0,1.0
571391,en_82,2.0,5.0,129.0,the,0.0,0.0,0.0,0.0,0.0
571392,en_82,2.0,5.0,130.0,various,132.0,132.0,423.0,1.0,3.0
571393,en_82,2.0,5.0,131.0,ethnic,300.0,300.0,300.0,1.0,1.0
571394,en_82,2.0,5.0,132.0,cultures,170.0,170.0,355.0,1.0,2.0
571395,en_82,2.0,5.0,133.0,that,0.0,0.0,0.0,0.0,0.0
571396,en_82,2.0,5.0,134.0,reside,268.0,401.0,401.0,2.0,2.0
571397,en_82,2.0,5.0,135.0,in,172.0,172.0,172.0,1.0,1.0
571398,en_82,2.0,5.0,136.0,Hawaii.,184.0,184.0,358.0,1.0,2.0
571399,en_82,2.0,6.0,137.0,While,238.0,238.0,238.0,1.0,1.0
571400,en_82,2.0,6.0,138.0,the,0.0,0.0,0.0,0.0,0.0
571401,en_82,2.0,6.0,139.0,exact,197.0,197.0,197.0,1.0,1.0
571402,en_82,2.0,6.0,140.0,origin,144.0,144.0,144.0,1.0,1.0
571403,en_82,2.0,6.0,141.0,of,0.0,0.0,0.0,0.0,0.0
571404,en_82,2.0,6.0,142.0,the,0.0,0.0,0.0,0.0,0.0
571405,en_82,2.0,6.0,143.0,sign,164.0,164.0,164.0,1.0,1.0
571406,en_82,2.0,6.0,144.0,is,0.0,0.0,0.0,0.0,0.0
571407,en_82,2.0,6.0,145.0,"unclear,",159.0,159.0,159.0,1.0,1.0
571408,en_82,2.0,6.0,146.0,some,0.0,0.0,0.0,0.0,0.0
571409,en_82,2.0,6.0,147.0,have,164.0,164.0,164.0,1.0,1.0
571410,en_82,2.0,6.0,148.0,suggested,142.0,374.0,374.0,2.0,2.0
