,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
559162,en_70,3.0,1.0,1.0,In,146.0,146.0,146.0,1.0,1.0
559163,en_70,3.0,1.0,2.0,competitive,177.0,462.0,462.0,2.0,2.0
559164,en_70,3.0,1.0,3.0,"sports,",0.0,0.0,0.0,0.0,0.0
559165,en_70,3.0,1.0,4.0,doping,310.0,310.0,310.0,1.0,1.0
559166,en_70,3.0,1.0,5.0,is,0.0,0.0,0.0,0.0,0.0
559167,en_70,3.0,1.0,6.0,the,252.0,252.0,252.0,1.0,1.0
559168,en_70,3.0,1.0,7.0,use,552.0,552.0,552.0,1.0,1.0
559169,en_70,3.0,1.0,8.0,of,0.0,0.0,0.0,0.0,0.0
559170,en_70,3.0,1.0,9.0,banned,299.0,299.0,299.0,1.0,1.0
559171,en_70,3.0,1.0,10.0,performance-,201.0,201.0,201.0,1.0,1.0
559172,en_70,3.0,1.0,11.0,enhancing,278.0,278.0,278.0,1.0,1.0
559173,en_70,3.0,1.0,12.0,drugs,0.0,0.0,0.0,0.0,0.0
559174,en_70,3.0,1.0,13.0,by,0.0,0.0,0.0,0.0,0.0
559175,en_70,3.0,1.0,14.0,athletic,0.0,0.0,0.0,0.0,0.0
559176,en_70,3.0,1.0,15.0,competitors.,359.0,604.0,604.0,2.0,2.0
559177,en_70,3.0,2.0,16.0,The,0.0,0.0,0.0,0.0,0.0
559178,en_70,3.0,2.0,17.0,term,176.0,525.0,525.0,2.0,2.0
559179,en_70,3.0,2.0,18.0,doping,0.0,0.0,0.0,0.0,0.0
559180,en_70,3.0,2.0,19.0,is,299.0,299.0,299.0,1.0,1.0
559181,en_70,3.0,2.0,20.0,widely,115.0,115.0,115.0,1.0,1.0
559182,en_70,3.0,2.0,21.0,used,266.0,266.0,583.0,1.0,3.0
559183,en_70,3.0,2.0,22.0,by,0.0,0.0,0.0,0.0,0.0
559184,en_70,3.0,2.0,23.0,organizations,166.0,166.0,166.0,1.0,1.0
559185,en_70,3.0,2.0,24.0,which,309.0,309.0,309.0,1.0,1.0
559186,en_70,3.0,2.0,25.0,regulate,417.0,417.0,612.0,1.0,2.0
559187,en_70,3.0,2.0,26.0,sporting,335.0,693.0,1807.0,2.0,5.0
559188,en_70,3.0,2.0,27.0,competitions.,179.0,179.0,555.0,1.0,3.0
559189,en_70,3.0,3.0,28.0,The,135.0,135.0,135.0,1.0,1.0
559190,en_70,3.0,3.0,29.0,use,54.0,54.0,54.0,1.0,1.0
559191,en_70,3.0,3.0,30.0,of,199.0,611.0,611.0,2.0,2.0
559192,en_70,3.0,3.0,31.0,drugs,100.0,100.0,915.0,1.0,3.0
559193,en_70,3.0,3.0,32.0,to,210.0,210.0,368.0,1.0,2.0
559194,en_70,3.0,3.0,33.0,enhance,443.0,443.0,596.0,1.0,2.0
559195,en_70,3.0,3.0,34.0,performance,129.0,705.0,705.0,2.0,2.0
559196,en_70,3.0,3.0,35.0,is,185.0,185.0,185.0,1.0,1.0
559197,en_70,3.0,3.0,36.0,largely,233.0,233.0,511.0,1.0,2.0
559198,en_70,3.0,3.0,37.0,considered,270.0,270.0,270.0,1.0,1.0
559199,en_70,3.0,3.0,38.0,"unethical,",224.0,224.0,224.0,1.0,1.0
559200,en_70,3.0,3.0,39.0,and,0.0,0.0,0.0,0.0,0.0
559201,en_70,3.0,3.0,40.0,is,0.0,0.0,0.0,0.0,0.0
559202,en_70,3.0,3.0,41.0,therefore,187.0,187.0,962.0,1.0,4.0
559203,en_70,3.0,3.0,42.0,prohibited,495.0,495.0,495.0,1.0,1.0
559204,en_70,3.0,3.0,43.0,by,0.0,0.0,0.0,0.0,0.0
559205,en_70,3.0,3.0,44.0,most,0.0,0.0,0.0,0.0,0.0
559206,en_70,3.0,3.0,45.0,international,177.0,177.0,177.0,1.0,1.0
559207,en_70,3.0,3.0,46.0,sports,173.0,173.0,173.0,1.0,1.0
559208,en_70,3.0,3.0,47.0,"organizations,",232.0,232.0,232.0,1.0,1.0
559209,en_70,3.0,3.0,48.0,including,0.0,0.0,0.0,0.0,0.0
559210,en_70,3.0,3.0,49.0,the,174.0,174.0,174.0,1.0,1.0
559211,en_70,3.0,3.0,50.0,International,218.0,218.0,218.0,1.0,1.0
559212,en_70,3.0,3.0,51.0,Olympic,339.0,512.0,512.0,2.0,2.0
559213,en_70,3.0,3.0,52.0,Committee.,160.0,160.0,160.0,1.0,1.0
559214,en_70,3.0,4.0,53.0,"Furthermore,",160.0,304.0,820.0,2.0,4.0
559215,en_70,3.0,4.0,54.0,athletes,256.0,256.0,430.0,1.0,2.0
559216,en_70,3.0,4.0,55.0,who,359.0,359.0,359.0,1.0,1.0
559217,en_70,3.0,4.0,56.0,take,0.0,0.0,0.0,0.0,0.0
559218,en_70,3.0,4.0,57.0,explicit,164.0,164.0,164.0,1.0,1.0
559219,en_70,3.0,4.0,58.0,measures,286.0,286.0,286.0,1.0,1.0
559220,en_70,3.0,4.0,59.0,to,0.0,0.0,0.0,0.0,0.0
559221,en_70,3.0,4.0,60.0,evade,0.0,0.0,0.0,0.0,0.0
559222,en_70,3.0,4.0,61.0,detection,123.0,630.0,630.0,3.0,3.0
559223,en_70,3.0,4.0,62.0,exacerbate,169.0,169.0,1338.0,1.0,4.0
559224,en_70,3.0,4.0,63.0,the,0.0,0.0,0.0,0.0,0.0
559225,en_70,3.0,4.0,64.0,ethical,234.0,401.0,938.0,2.0,4.0
559226,en_70,3.0,4.0,65.0,violation,397.0,679.0,679.0,2.0,2.0
559227,en_70,3.0,4.0,66.0,with,0.0,0.0,0.0,0.0,0.0
559228,en_70,3.0,4.0,67.0,overt,0.0,0.0,0.0,0.0,0.0
559229,en_70,3.0,4.0,68.0,deception,998.0,998.0,1218.0,1.0,2.0
559230,en_70,3.0,4.0,69.0,and,0.0,0.0,0.0,0.0,0.0
559231,en_70,3.0,4.0,70.0,cheating.,226.0,226.0,226.0,1.0,1.0
559232,en_70,3.0,5.0,71.0,Despite,233.0,233.0,233.0,1.0,1.0
559233,en_70,3.0,5.0,72.0,its,297.0,297.0,297.0,1.0,1.0
559234,en_70,3.0,5.0,73.0,prevalence,335.0,335.0,550.0,1.0,2.0
559235,en_70,3.0,5.0,74.0,in,278.0,278.0,409.0,1.0,2.0
559236,en_70,3.0,5.0,75.0,the,0.0,0.0,0.0,0.0,0.0
559237,en_70,3.0,5.0,76.0,headlines,246.0,246.0,246.0,1.0,1.0
559238,en_70,3.0,5.0,77.0,"recently,",314.0,314.0,314.0,1.0,1.0
559239,en_70,3.0,5.0,78.0,doping,104.0,104.0,104.0,1.0,1.0
559240,en_70,3.0,5.0,79.0,is,309.0,309.0,309.0,1.0,1.0
559241,en_70,3.0,5.0,80.0,not,0.0,0.0,0.0,0.0,0.0
559242,en_70,3.0,5.0,81.0,a,0.0,0.0,0.0,0.0,0.0
559243,en_70,3.0,5.0,82.0,new,0.0,0.0,0.0,0.0,0.0
559244,en_70,3.0,5.0,83.0,phenomenon;,0.0,0.0,0.0,0.0,0.0
559245,en_70,3.0,6.0,84.0,in,326.0,326.0,326.0,1.0,1.0
559246,en_70,3.0,6.0,85.0,"fact,",354.0,354.0,354.0,1.0,1.0
559247,en_70,3.0,6.0,86.0,it,162.0,162.0,162.0,1.0,1.0
559248,en_70,3.0,6.0,87.0,is,310.0,310.0,310.0,1.0,1.0
559249,en_70,3.0,6.0,88.0,as,0.0,0.0,0.0,0.0,0.0
559250,en_70,3.0,6.0,89.0,old,0.0,0.0,0.0,0.0,0.0
559251,en_70,3.0,6.0,90.0,as,0.0,0.0,0.0,0.0,0.0
559252,en_70,3.0,6.0,91.0,sport,377.0,377.0,377.0,1.0,1.0
559253,en_70,3.0,6.0,92.0,itself.,47.0,47.0,47.0,1.0,1.0
559254,en_70,3.0,7.0,93.0,From,431.0,431.0,637.0,1.0,2.0
559255,en_70,3.0,7.0,94.0,the,0.0,0.0,0.0,0.0,0.0
559256,en_70,3.0,7.0,95.0,use,228.0,228.0,407.0,1.0,2.0
559257,en_70,3.0,7.0,96.0,of,0.0,0.0,0.0,0.0,0.0
559258,en_70,3.0,7.0,97.0,substances,349.0,349.0,349.0,1.0,1.0
559259,en_70,3.0,7.0,98.0,in,164.0,164.0,164.0,1.0,1.0
559260,en_70,3.0,7.0,99.0,ancient,170.0,170.0,170.0,1.0,1.0
559261,en_70,3.0,7.0,100.0,chariot,177.0,177.0,177.0,1.0,1.0
559262,en_70,3.0,7.0,101.0,races,0.0,0.0,0.0,0.0,0.0
559263,en_70,3.0,7.0,102.0,to,0.0,0.0,0.0,0.0,0.0
