,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
577405,en_85,1.0,1.0,1.0,In,302.0,302.0,302.0,1.0,1.0
577406,en_85,1.0,1.0,2.0,ancient,139.0,139.0,445.0,1.0,2.0
577407,en_85,1.0,1.0,3.0,Roman,733.0,733.0,972.0,1.0,2.0
577408,en_85,1.0,1.0,4.0,religion,265.0,483.0,483.0,2.0,2.0
577409,en_85,1.0,1.0,5.0,and,0.0,0.0,0.0,0.0,0.0
577410,en_85,1.0,1.0,6.0,"myth,",392.0,392.0,392.0,1.0,1.0
577411,en_85,1.0,1.0,7.0,Janus,97.0,97.0,699.0,1.0,4.0
577412,en_85,1.0,1.0,8.0,is,149.0,149.0,149.0,1.0,1.0
577413,en_85,1.0,1.0,9.0,the,224.0,224.0,224.0,1.0,1.0
577414,en_85,1.0,1.0,10.0,god,240.0,240.0,588.0,1.0,3.0
577415,en_85,1.0,1.0,11.0,of,0.0,0.0,0.0,0.0,0.0
577416,en_85,1.0,1.0,12.0,beginnings,398.0,398.0,398.0,1.0,1.0
577417,en_85,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
577418,en_85,1.0,1.0,14.0,gates.,257.0,257.0,533.0,1.0,2.0
577419,en_85,1.0,2.0,15.0,He,0.0,0.0,0.0,0.0,0.0
577420,en_85,1.0,2.0,16.0,has,0.0,0.0,0.0,0.0,0.0
577421,en_85,1.0,2.0,17.0,a,219.0,219.0,219.0,1.0,1.0
577422,en_85,1.0,2.0,18.0,double,308.0,308.0,308.0,1.0,1.0
577423,en_85,1.0,2.0,19.0,nature,213.0,466.0,466.0,2.0,2.0
577424,en_85,1.0,2.0,20.0,and,0.0,0.0,0.0,0.0,0.0
577425,en_85,1.0,2.0,21.0,is,122.0,122.0,122.0,1.0,1.0
577426,en_85,1.0,2.0,22.0,usually,536.0,536.0,536.0,1.0,1.0
577427,en_85,1.0,2.0,23.0,depicted,144.0,144.0,144.0,1.0,1.0
577428,en_85,1.0,2.0,24.0,as,180.0,180.0,180.0,1.0,1.0
577429,en_85,1.0,2.0,25.0,having,282.0,1009.0,1009.0,3.0,3.0
577430,en_85,1.0,2.0,26.0,two,0.0,0.0,0.0,0.0,0.0
577431,en_85,1.0,2.0,27.0,"faces,",204.0,204.0,204.0,1.0,1.0
577432,en_85,1.0,2.0,28.0,since,89.0,89.0,312.0,1.0,2.0
577433,en_85,1.0,2.0,29.0,he,0.0,0.0,0.0,0.0,0.0
577434,en_85,1.0,2.0,30.0,looks,0.0,0.0,0.0,0.0,0.0
577435,en_85,1.0,2.0,31.0,to,155.0,155.0,155.0,1.0,1.0
577436,en_85,1.0,2.0,32.0,the,0.0,0.0,0.0,0.0,0.0
577437,en_85,1.0,2.0,33.0,future,147.0,147.0,147.0,1.0,1.0
577438,en_85,1.0,2.0,34.0,and,0.0,0.0,0.0,0.0,0.0
577439,en_85,1.0,2.0,35.0,to,0.0,0.0,0.0,0.0,0.0
577440,en_85,1.0,2.0,36.0,the,388.0,388.0,388.0,1.0,1.0
577441,en_85,1.0,2.0,37.0,past.,0.0,0.0,0.0,0.0,0.0
577442,en_85,1.0,3.0,38.0,Janus,139.0,139.0,139.0,1.0,1.0
577443,en_85,1.0,3.0,39.0,presided,201.0,341.0,341.0,2.0,2.0
577444,en_85,1.0,3.0,40.0,over,150.0,150.0,303.0,1.0,2.0
577445,en_85,1.0,3.0,41.0,the,89.0,89.0,89.0,1.0,1.0
577446,en_85,1.0,3.0,42.0,beginning,99.0,345.0,345.0,2.0,2.0
577447,en_85,1.0,3.0,43.0,and,103.0,103.0,103.0,1.0,1.0
577448,en_85,1.0,3.0,44.0,ending,364.0,775.0,775.0,2.0,2.0
577449,en_85,1.0,3.0,45.0,of,0.0,0.0,0.0,0.0,0.0
577450,en_85,1.0,3.0,46.0,"conflict,",306.0,306.0,306.0,1.0,1.0
577451,en_85,1.0,3.0,47.0,and,0.0,0.0,0.0,0.0,0.0
577452,en_85,1.0,3.0,48.0,hence,347.0,347.0,347.0,1.0,1.0
577453,en_85,1.0,3.0,49.0,war,0.0,0.0,0.0,0.0,0.0
577454,en_85,1.0,3.0,50.0,and,425.0,425.0,425.0,1.0,1.0
577455,en_85,1.0,3.0,51.0,peace.,0.0,0.0,0.0,0.0,0.0
577456,en_85,1.0,4.0,52.0,The,0.0,0.0,0.0,0.0,0.0
577457,en_85,1.0,4.0,53.0,doors,224.0,224.0,224.0,1.0,1.0
577458,en_85,1.0,4.0,54.0,of,0.0,0.0,0.0,0.0,0.0
577459,en_85,1.0,4.0,55.0,his,0.0,0.0,0.0,0.0,0.0
577460,en_85,1.0,4.0,56.0,temple,363.0,363.0,363.0,1.0,1.0
577461,en_85,1.0,4.0,57.0,were,0.0,0.0,0.0,0.0,0.0
577462,en_85,1.0,4.0,58.0,open,243.0,243.0,243.0,1.0,1.0
577463,en_85,1.0,4.0,59.0,in,0.0,0.0,0.0,0.0,0.0
577464,en_85,1.0,4.0,60.0,times,608.0,608.0,608.0,1.0,1.0
577465,en_85,1.0,4.0,61.0,of,0.0,0.0,0.0,0.0,0.0
577466,en_85,1.0,4.0,62.0,war,0.0,0.0,0.0,0.0,0.0
577467,en_85,1.0,4.0,63.0,and,0.0,0.0,0.0,0.0,0.0
577468,en_85,1.0,4.0,64.0,closed,308.0,308.0,308.0,1.0,1.0
577469,en_85,1.0,4.0,65.0,during,185.0,185.0,185.0,1.0,1.0
577470,en_85,1.0,4.0,66.0,peacetime.,280.0,280.0,365.0,1.0,2.0
577471,en_85,1.0,5.0,67.0,As,0.0,0.0,0.0,0.0,0.0
577472,en_85,1.0,5.0,68.0,the,230.0,230.0,230.0,1.0,1.0
577473,en_85,1.0,5.0,69.0,god,180.0,180.0,180.0,1.0,1.0
577474,en_85,1.0,5.0,70.0,of,0.0,0.0,0.0,0.0,0.0
577475,en_85,1.0,5.0,71.0,"gates,",401.0,401.0,401.0,1.0,1.0
577476,en_85,1.0,5.0,72.0,he,0.0,0.0,0.0,0.0,0.0
577477,en_85,1.0,5.0,73.0,was,190.0,190.0,190.0,1.0,1.0
577478,en_85,1.0,5.0,74.0,also,375.0,375.0,375.0,1.0,1.0
577479,en_85,1.0,5.0,75.0,associated,360.0,360.0,360.0,1.0,1.0
577480,en_85,1.0,5.0,76.0,with,254.0,254.0,254.0,1.0,1.0
577481,en_85,1.0,5.0,77.0,entering,134.0,134.0,730.0,1.0,2.0
577482,en_85,1.0,5.0,78.0,and,0.0,0.0,0.0,0.0,0.0
577483,en_85,1.0,5.0,79.0,exiting,337.0,337.0,337.0,1.0,1.0
577484,en_85,1.0,5.0,80.0,the,0.0,0.0,0.0,0.0,0.0
577485,en_85,1.0,5.0,81.0,doors,370.0,370.0,370.0,1.0,1.0
577486,en_85,1.0,5.0,82.0,of,543.0,543.0,543.0,1.0,1.0
577487,en_85,1.0,5.0,83.0,homes.,105.0,105.0,105.0,1.0,1.0
577488,en_85,1.0,6.0,84.0,Janus,307.0,307.0,655.0,1.0,3.0
577489,en_85,1.0,6.0,85.0,frequently,270.0,270.0,782.0,1.0,4.0
577490,en_85,1.0,6.0,86.0,symbolized,487.0,487.0,852.0,1.0,2.0
577491,en_85,1.0,6.0,87.0,change,182.0,182.0,448.0,1.0,3.0
577492,en_85,1.0,6.0,88.0,and,0.0,0.0,0.0,0.0,0.0
577493,en_85,1.0,6.0,89.0,"transitions,",775.0,775.0,1016.0,1.0,2.0
577494,en_85,1.0,6.0,90.0,such,0.0,0.0,0.0,0.0,0.0
577495,en_85,1.0,6.0,91.0,as,216.0,216.0,216.0,1.0,1.0
577496,en_85,1.0,6.0,92.0,the,251.0,251.0,251.0,1.0,1.0
577497,en_85,1.0,6.0,93.0,progress,219.0,965.0,1155.0,3.0,4.0
577498,en_85,1.0,6.0,94.0,from,0.0,0.0,0.0,0.0,0.0
577499,en_85,1.0,6.0,95.0,one,152.0,152.0,152.0,1.0,1.0
577500,en_85,1.0,6.0,96.0,condition,243.0,243.0,548.0,1.0,3.0
577501,en_85,1.0,6.0,97.0,to,0.0,0.0,0.0,0.0,0.0
577502,en_85,1.0,6.0,98.0,"another,",135.0,368.0,368.0,2.0,2.0
577503,en_85,1.0,6.0,99.0,from,589.0,589.0,780.0,1.0,2.0
577504,en_85,1.0,6.0,100.0,one,256.0,256.0,256.0,1.0,1.0
577505,en_85,1.0,6.0,101.0,vision,180.0,180.0,180.0,1.0,1.0
577506,en_85,1.0,6.0,102.0,to,0.0,0.0,0.0,0.0,0.0
577507,en_85,1.0,6.0,103.0,"another,",59.0,59.0,380.0,1.0,2.0
577508,en_85,1.0,6.0,104.0,and,0.0,0.0,0.0,0.0,0.0
577509,en_85,1.0,6.0,105.0,the,0.0,0.0,0.0,0.0,0.0
577510,en_85,1.0,6.0,106.0,growth,200.0,332.0,592.0,2.0,3.0
577511,en_85,1.0,6.0,107.0,of,0.0,0.0,0.0,0.0,0.0
577512,en_85,1.0,6.0,108.0,young,0.0,0.0,0.0,0.0,0.0
577513,en_85,1.0,6.0,109.0,people,410.0,410.0,410.0,1.0,1.0
577514,en_85,1.0,6.0,110.0,into,0.0,0.0,0.0,0.0,0.0
577515,en_85,1.0,6.0,111.0,adulthood.,357.0,357.0,357.0,1.0,1.0
577516,en_85,1.0,7.0,112.0,"Hence,",0.0,0.0,0.0,0.0,0.0
577517,en_85,1.0,7.0,113.0,Janus,232.0,232.0,232.0,1.0,1.0
577518,en_85,1.0,7.0,114.0,was,154.0,154.0,154.0,1.0,1.0
577519,en_85,1.0,7.0,115.0,worshipped,227.0,364.0,364.0,2.0,2.0
577520,en_85,1.0,7.0,116.0,at,190.0,190.0,190.0,1.0,1.0
577521,en_85,1.0,7.0,117.0,the,0.0,0.0,0.0,0.0,0.0
577522,en_85,1.0,7.0,118.0,beginning,91.0,91.0,91.0,1.0,1.0
577523,en_85,1.0,7.0,119.0,of,213.0,213.0,213.0,1.0,1.0
577524,en_85,1.0,7.0,120.0,the,0.0,0.0,0.0,0.0,0.0
577525,en_85,1.0,7.0,121.0,harvest,248.0,248.0,248.0,1.0,1.0
577526,en_85,1.0,7.0,122.0,and,0.0,0.0,0.0,0.0,0.0
577527,en_85,1.0,7.0,123.0,planting,237.0,608.0,608.0,2.0,2.0
577528,en_85,1.0,7.0,124.0,"times,",214.0,214.0,214.0,1.0,1.0
577529,en_85,1.0,7.0,125.0,as,0.0,0.0,0.0,0.0,0.0
577530,en_85,1.0,7.0,126.0,well,0.0,0.0,0.0,0.0,0.0
577531,en_85,1.0,7.0,127.0,as,445.0,445.0,445.0,1.0,1.0
577532,en_85,1.0,7.0,128.0,at,273.0,273.0,273.0,1.0,1.0
577533,en_85,1.0,7.0,129.0,"marriages,",266.0,266.0,478.0,1.0,2.0
577534,en_85,1.0,7.0,130.0,"deaths,",193.0,193.0,193.0,1.0,1.0
577535,en_85,1.0,7.0,131.0,and,0.0,0.0,0.0,0.0,0.0
577536,en_85,1.0,7.0,132.0,other,0.0,0.0,0.0,0.0,0.0
577537,en_85,1.0,7.0,133.0,beginnings.,334.0,426.0,426.0,2.0,2.0
577538,en_85,1.0,8.0,134.0,Janus,123.0,321.0,321.0,2.0,2.0
577539,en_85,1.0,8.0,135.0,had,323.0,323.0,323.0,1.0,1.0
577540,en_85,1.0,8.0,136.0,no,0.0,0.0,0.0,0.0,0.0
577541,en_85,1.0,8.0,137.0,specialized,341.0,477.0,477.0,2.0,2.0
577542,en_85,1.0,8.0,138.0,priest,241.0,241.0,241.0,1.0,1.0
577543,en_85,1.0,8.0,139.0,assigned,342.0,342.0,342.0,1.0,1.0
577544,en_85,1.0,8.0,140.0,to,0.0,0.0,0.0,0.0,0.0
577545,en_85,1.0,8.0,141.0,"him,",0.0,0.0,0.0,0.0,0.0
577546,en_85,1.0,8.0,142.0,but,0.0,0.0,0.0,0.0,0.0
577547,en_85,1.0,8.0,143.0,the,225.0,225.0,225.0,1.0,1.0
577548,en_85,1.0,8.0,144.0,high,0.0,0.0,0.0,0.0,0.0
577549,en_85,1.0,8.0,145.0,priest,233.0,463.0,463.0,2.0,2.0
577550,en_85,1.0,8.0,146.0,himself,339.0,339.0,339.0,1.0,1.0
577551,en_85,1.0,8.0,147.0,carried,310.0,310.0,914.0,1.0,4.0
577552,en_85,1.0,8.0,148.0,out,0.0,0.0,0.0,0.0,0.0
577553,en_85,1.0,8.0,149.0,his,300.0,300.0,300.0,1.0,1.0
577554,en_85,1.0,8.0,150.0,ceremonies.,209.0,209.0,433.0,1.0,2.0
577555,en_85,1.0,9.0,151.0,Janus,350.0,350.0,350.0,1.0,1.0
577556,en_85,1.0,9.0,152.0,represented,129.0,129.0,380.0,1.0,2.0
577557,en_85,1.0,9.0,153.0,the,0.0,0.0,0.0,0.0,0.0
577558,en_85,1.0,9.0,154.0,middle,237.0,237.0,237.0,1.0,1.0
