,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
520306,en_3,1.0,7.0,133.0,beginnings.,130.0,130.0,130.0,1.0,1.0
520307,en_3,1.0,8.0,134.0,Janus,247.0,247.0,247.0,1.0,1.0
520308,en_3,1.0,8.0,135.0,had,0.0,0.0,0.0,0.0,0.0
520309,en_3,1.0,8.0,136.0,no,109.0,109.0,317.0,1.0,2.0
520310,en_3,1.0,8.0,137.0,specialized,193.0,193.0,400.0,1.0,2.0
520311,en_3,1.0,8.0,138.0,priest,257.0,257.0,257.0,1.0,1.0
520312,en_3,1.0,8.0,139.0,assigned,240.0,240.0,240.0,1.0,1.0
520313,en_3,1.0,8.0,140.0,to,202.0,202.0,202.0,1.0,1.0
520314,en_3,1.0,8.0,141.0,"him,",0.0,0.0,0.0,0.0,0.0
520315,en_3,1.0,8.0,142.0,but,0.0,0.0,0.0,0.0,0.0
520316,en_3,1.0,8.0,143.0,the,428.0,428.0,428.0,1.0,1.0
520317,en_3,1.0,8.0,144.0,high,181.0,181.0,181.0,1.0,1.0
520318,en_3,1.0,8.0,145.0,priest,200.0,200.0,200.0,1.0,1.0
520319,en_3,1.0,8.0,146.0,himself,181.0,181.0,181.0,1.0,1.0
520320,en_3,1.0,8.0,147.0,carried,0.0,0.0,0.0,0.0,0.0
520321,en_3,1.0,8.0,148.0,out,0.0,0.0,0.0,0.0,0.0
520322,en_3,1.0,8.0,149.0,his,0.0,0.0,0.0,0.0,0.0
520323,en_3,1.0,8.0,150.0,ceremonies.,169.0,169.0,169.0,1.0,1.0
520324,en_3,1.0,9.0,151.0,Janus,137.0,137.0,137.0,1.0,1.0
520325,en_3,1.0,9.0,152.0,represented,158.0,158.0,408.0,1.0,2.0
520326,en_3,1.0,9.0,153.0,the,191.0,191.0,191.0,1.0,1.0
520327,en_3,1.0,9.0,154.0,middle,154.0,289.0,289.0,2.0,2.0
520328,en_3,1.0,9.0,155.0,ground,248.0,248.0,248.0,1.0,1.0
520329,en_3,1.0,9.0,156.0,between,214.0,214.0,214.0,1.0,1.0
520330,en_3,1.0,9.0,157.0,barbarism,306.0,306.0,306.0,1.0,1.0
520331,en_3,1.0,9.0,158.0,and,0.0,0.0,0.0,0.0,0.0
520332,en_3,1.0,9.0,159.0,"civilization,",407.0,763.0,763.0,3.0,3.0
520333,en_3,1.0,9.0,160.0,rural,240.0,240.0,240.0,1.0,1.0
520334,en_3,1.0,9.0,161.0,and,0.0,0.0,0.0,0.0,0.0
520335,en_3,1.0,9.0,162.0,urban,231.0,231.0,231.0,1.0,1.0
520336,en_3,1.0,9.0,163.0,"space,",266.0,266.0,410.0,1.0,2.0
520337,en_3,1.0,9.0,164.0,youth,153.0,153.0,331.0,1.0,2.0
520338,en_3,1.0,9.0,165.0,and,0.0,0.0,0.0,0.0,0.0
520339,en_3,1.0,9.0,166.0,adulthood.,98.0,313.0,313.0,2.0,2.0
520340,en_3,1.0,10.0,167.0,The,131.0,131.0,131.0,1.0,1.0
520341,en_3,1.0,10.0,168.0,ancient,162.0,315.0,315.0,2.0,2.0
520342,en_3,1.0,10.0,169.0,Greeks,192.0,192.0,192.0,1.0,1.0
520343,en_3,1.0,10.0,170.0,had,0.0,0.0,0.0,0.0,0.0
520344,en_3,1.0,10.0,171.0,no,0.0,0.0,0.0,0.0,0.0
520345,en_3,1.0,10.0,172.0,equivalent,243.0,243.0,243.0,1.0,1.0
520346,en_3,1.0,10.0,173.0,to,0.0,0.0,0.0,0.0,0.0
520347,en_3,1.0,10.0,174.0,"Janus,",0.0,0.0,0.0,0.0,0.0
520348,en_3,1.0,10.0,175.0,whom,138.0,138.0,138.0,1.0,1.0
520349,en_3,1.0,10.0,176.0,the,0.0,0.0,0.0,0.0,0.0
520350,en_3,1.0,10.0,177.0,Romans,0.0,0.0,0.0,0.0,0.0
520351,en_3,1.0,10.0,178.0,claimed,0.0,0.0,0.0,0.0,0.0
520352,en_3,1.0,10.0,179.0,as,0.0,0.0,0.0,0.0,0.0
520353,en_3,1.0,10.0,180.0,distinctively,192.0,192.0,374.0,1.0,2.0
520354,en_3,1.0,10.0,181.0,their,108.0,108.0,108.0,1.0,1.0
520355,en_3,1.0,10.0,182.0,own.,0.0,0.0,0.0,0.0,0.0
520356,en_3,2.0,1.0,1.0,The,215.0,215.0,215.0,1.0,1.0
520357,en_3,2.0,1.0,2.0,shaka,127.0,561.0,561.0,3.0,3.0
520358,en_3,2.0,1.0,3.0,"sign,",102.0,323.0,323.0,2.0,2.0
520359,en_3,2.0,1.0,4.0,sometimes,158.0,307.0,307.0,2.0,2.0
520360,en_3,2.0,1.0,5.0,known,198.0,198.0,198.0,1.0,1.0
520361,en_3,2.0,1.0,6.0,as,135.0,135.0,135.0,1.0,1.0
520362,en_3,2.0,1.0,7.0,"""hang",573.0,720.0,720.0,2.0,2.0
520363,en_3,2.0,1.0,8.0,"loose"",",328.0,328.0,328.0,1.0,1.0
520364,en_3,2.0,1.0,9.0,is,250.0,250.0,250.0,1.0,1.0
520365,en_3,2.0,1.0,10.0,a,265.0,265.0,265.0,1.0,1.0
520366,en_3,2.0,1.0,11.0,gesture,297.0,893.0,893.0,2.0,2.0
520367,en_3,2.0,1.0,12.0,of,243.0,243.0,243.0,1.0,1.0
520368,en_3,2.0,1.0,13.0,friendly,177.0,177.0,332.0,1.0,2.0
520369,en_3,2.0,1.0,14.0,intent,246.0,316.0,707.0,2.0,4.0
520370,en_3,2.0,1.0,15.0,often,160.0,160.0,160.0,1.0,1.0
520371,en_3,2.0,1.0,16.0,associated,199.0,199.0,199.0,1.0,1.0
520372,en_3,2.0,1.0,17.0,with,0.0,0.0,0.0,0.0,0.0
520373,en_3,2.0,1.0,18.0,Hawaii,235.0,856.0,856.0,4.0,4.0
520374,en_3,2.0,1.0,19.0,and,124.0,124.0,352.0,1.0,2.0
520375,en_3,2.0,1.0,20.0,surf,281.0,281.0,281.0,1.0,1.0
520376,en_3,2.0,1.0,21.0,culture.,112.0,112.0,352.0,1.0,2.0
520377,en_3,2.0,2.0,22.0,The,139.0,139.0,139.0,1.0,1.0
520378,en_3,2.0,2.0,23.0,gesture,212.0,212.0,742.0,1.0,2.0
520379,en_3,2.0,2.0,24.0,is,303.0,303.0,303.0,1.0,1.0
520380,en_3,2.0,2.0,25.0,made,153.0,153.0,153.0,1.0,1.0
520381,en_3,2.0,2.0,26.0,by,256.0,256.0,256.0,1.0,1.0
520382,en_3,2.0,2.0,27.0,extending,235.0,235.0,235.0,1.0,1.0
520383,en_3,2.0,2.0,28.0,the,211.0,211.0,211.0,1.0,1.0
520384,en_3,2.0,2.0,29.0,thumb,139.0,139.0,139.0,1.0,1.0
520385,en_3,2.0,2.0,30.0,and,0.0,0.0,0.0,0.0,0.0
520386,en_3,2.0,2.0,31.0,smallest,247.0,395.0,395.0,2.0,2.0
520387,en_3,2.0,2.0,32.0,finger,189.0,189.0,189.0,1.0,1.0
520388,en_3,2.0,2.0,33.0,while,180.0,180.0,584.0,1.0,3.0
520389,en_3,2.0,2.0,34.0,holding,216.0,216.0,216.0,1.0,1.0
520390,en_3,2.0,2.0,35.0,the,266.0,266.0,450.0,1.0,2.0
520391,en_3,2.0,2.0,36.0,three,175.0,175.0,175.0,1.0,1.0
520392,en_3,2.0,2.0,37.0,middle,127.0,127.0,127.0,1.0,1.0
520393,en_3,2.0,2.0,38.0,fingers,228.0,228.0,228.0,1.0,1.0
520394,en_3,2.0,2.0,39.0,curled,111.0,111.0,314.0,1.0,2.0
520395,en_3,2.0,2.0,40.0,and,93.0,93.0,93.0,1.0,1.0
520396,en_3,2.0,2.0,41.0,gesturing,223.0,223.0,363.0,1.0,2.0
520397,en_3,2.0,2.0,42.0,in,295.0,295.0,295.0,1.0,1.0
520398,en_3,2.0,2.0,43.0,salutation,347.0,347.0,347.0,1.0,1.0
520399,en_3,2.0,2.0,44.0,while,296.0,296.0,521.0,1.0,2.0
520400,en_3,2.0,2.0,45.0,presenting,213.0,213.0,801.0,1.0,3.0
520401,en_3,2.0,2.0,46.0,the,229.0,229.0,229.0,1.0,1.0
520402,en_3,2.0,2.0,47.0,front,198.0,198.0,198.0,1.0,1.0
520403,en_3,2.0,2.0,48.0,or,0.0,0.0,0.0,0.0,0.0
520404,en_3,2.0,2.0,49.0,back,189.0,189.0,370.0,1.0,2.0
520405,en_3,2.0,2.0,50.0,of,257.0,257.0,257.0,1.0,1.0
520406,en_3,2.0,2.0,51.0,the,209.0,209.0,209.0,1.0,1.0
520407,en_3,2.0,2.0,52.0,hand;,242.0,242.0,242.0,1.0,1.0
520408,en_3,2.0,2.0,53.0,the,161.0,429.0,429.0,2.0,2.0
520409,en_3,2.0,2.0,54.0,hand,148.0,148.0,148.0,1.0,1.0
520410,en_3,2.0,2.0,55.0,may,185.0,185.0,185.0,1.0,1.0
520411,en_3,2.0,2.0,56.0,be,0.0,0.0,0.0,0.0,0.0
520412,en_3,2.0,2.0,57.0,rotated,156.0,884.0,884.0,4.0,4.0
520413,en_3,2.0,2.0,58.0,back,146.0,146.0,146.0,1.0,1.0
520414,en_3,2.0,2.0,59.0,and,96.0,96.0,96.0,1.0,1.0
520415,en_3,2.0,2.0,60.0,forth,164.0,301.0,301.0,2.0,2.0
520416,en_3,2.0,2.0,61.0,for,178.0,178.0,178.0,1.0,1.0
520417,en_3,2.0,2.0,62.0,emphasis.,257.0,504.0,504.0,2.0,2.0
520418,en_3,2.0,3.0,63.0,The,213.0,213.0,213.0,1.0,1.0
520419,en_3,2.0,3.0,64.0,shaka,390.0,550.0,550.0,2.0,2.0
520420,en_3,2.0,3.0,65.0,sign,205.0,205.0,205.0,1.0,1.0
520421,en_3,2.0,3.0,66.0,was,225.0,225.0,225.0,1.0,1.0
520422,en_3,2.0,3.0,67.0,adopted,142.0,142.0,142.0,1.0,1.0
520423,en_3,2.0,3.0,68.0,from,270.0,270.0,448.0,1.0,2.0
520424,en_3,2.0,3.0,69.0,local,184.0,184.0,184.0,1.0,1.0
520425,en_3,2.0,3.0,70.0,Hawaiian,291.0,476.0,476.0,2.0,2.0
520426,en_3,2.0,3.0,71.0,culture,211.0,211.0,211.0,1.0,1.0
520427,en_3,2.0,3.0,72.0,and,178.0,178.0,178.0,1.0,1.0
520428,en_3,2.0,3.0,73.0,customs,252.0,393.0,393.0,2.0,2.0
520429,en_3,2.0,3.0,74.0,by,100.0,100.0,100.0,1.0,1.0
520430,en_3,2.0,3.0,75.0,visiting,288.0,288.0,288.0,1.0,1.0
520431,en_3,2.0,3.0,76.0,surfers,130.0,130.0,604.0,1.0,3.0
520432,en_3,2.0,3.0,77.0,in,147.0,147.0,147.0,1.0,1.0
520433,en_3,2.0,3.0,78.0,the,175.0,175.0,175.0,1.0,1.0
520434,en_3,2.0,3.0,79.0,"1960s,",637.0,637.0,637.0,1.0,1.0
520435,en_3,2.0,3.0,80.0,and,159.0,159.0,159.0,1.0,1.0
520436,en_3,2.0,3.0,81.0,its,449.0,449.0,449.0,1.0,1.0
520437,en_3,2.0,3.0,82.0,use,445.0,445.0,445.0,1.0,1.0
520438,en_3,2.0,3.0,83.0,has,275.0,275.0,275.0,1.0,1.0
520439,en_3,2.0,3.0,84.0,spread,269.0,269.0,269.0,1.0,1.0
520440,en_3,2.0,3.0,85.0,around,147.0,409.0,409.0,2.0,2.0
520441,en_3,2.0,3.0,86.0,the,250.0,250.0,250.0,1.0,1.0
520442,en_3,2.0,3.0,87.0,world.,156.0,156.0,156.0,1.0,1.0
520443,en_3,2.0,4.0,88.0,It,446.0,446.0,446.0,1.0,1.0
520444,en_3,2.0,4.0,89.0,is,0.0,0.0,0.0,0.0,0.0
520445,en_3,2.0,4.0,90.0,primarily,181.0,181.0,181.0,1.0,1.0
520446,en_3,2.0,4.0,91.0,used,386.0,386.0,386.0,1.0,1.0
520447,en_3,2.0,4.0,92.0,as,251.0,251.0,438.0,1.0,2.0
520448,en_3,2.0,4.0,93.0,a,0.0,0.0,0.0,0.0,0.0
520449,en_3,2.0,4.0,94.0,greeting,164.0,164.0,358.0,1.0,2.0
520450,en_3,2.0,4.0,95.0,gesture,306.0,306.0,306.0,1.0,1.0
520451,en_3,2.0,4.0,96.0,or,112.0,112.0,374.0,1.0,2.0
520452,en_3,2.0,4.0,97.0,to,116.0,116.0,677.0,1.0,4.0
520453,en_3,2.0,4.0,98.0,express,133.0,133.0,457.0,1.0,3.0
520454,en_3,2.0,4.0,99.0,"thanks,",231.0,231.0,231.0,1.0,1.0
520455,en_3,2.0,4.0,100.0,"acknowledgement,",383.0,555.0,555.0,2.0,2.0
520456,en_3,2.0,4.0,101.0,or,0.0,0.0,0.0,0.0,0.0
520457,en_3,2.0,4.0,102.0,even,204.0,535.0,535.0,3.0,3.0
520458,en_3,2.0,4.0,103.0,praise,222.0,222.0,222.0,1.0,1.0
520459,en_3,2.0,4.0,104.0,from,188.0,188.0,188.0,1.0,1.0
520460,en_3,2.0,4.0,105.0,one,192.0,192.0,353.0,1.0,2.0
520461,en_3,2.0,4.0,106.0,individual,163.0,163.0,311.0,1.0,2.0
520462,en_3,2.0,4.0,107.0,to,150.0,150.0,150.0,1.0,1.0
520463,en_3,2.0,4.0,108.0,another.,200.0,200.0,200.0,1.0,1.0
520464,en_3,2.0,5.0,109.0,Residents,515.0,705.0,705.0,2.0,2.0
520465,en_3,2.0,5.0,110.0,of,0.0,0.0,0.0,0.0,0.0
520466,en_3,2.0,5.0,111.0,Hawaii,195.0,195.0,195.0,1.0,1.0
520467,en_3,2.0,5.0,112.0,use,172.0,172.0,172.0,1.0,1.0
520468,en_3,2.0,5.0,113.0,the,142.0,142.0,142.0,1.0,1.0
520469,en_3,2.0,5.0,114.0,shaka,103.0,103.0,308.0,1.0,2.0
520470,en_3,2.0,5.0,115.0,to,155.0,155.0,155.0,1.0,1.0
520471,en_3,2.0,5.0,116.0,convey,320.0,320.0,320.0,1.0,1.0
520472,en_3,2.0,5.0,117.0,the,258.0,258.0,258.0,1.0,1.0
520473,en_3,2.0,5.0,118.0,"""Aloha",750.0,750.0,750.0,1.0,1.0
520474,en_3,2.0,5.0,119.0,"Spirit"":",347.0,347.0,347.0,1.0,1.0
520475,en_3,2.0,5.0,120.0,a,156.0,156.0,156.0,1.0,1.0
520476,en_3,2.0,5.0,121.0,concept,168.0,168.0,545.0,1.0,2.0
520477,en_3,2.0,5.0,122.0,of,0.0,0.0,0.0,0.0,0.0
520478,en_3,2.0,5.0,123.0,"friendship,",187.0,404.0,404.0,2.0,2.0
520479,en_3,2.0,5.0,124.0,"understanding,",262.0,417.0,417.0,2.0,2.0
520480,en_3,2.0,5.0,125.0,"compassion,",262.0,262.0,262.0,1.0,1.0
520481,en_3,2.0,5.0,126.0,and,0.0,0.0,0.0,0.0,0.0
520482,en_3,2.0,5.0,127.0,solidarity,288.0,1088.0,1088.0,3.0,3.0
520483,en_3,2.0,5.0,128.0,among,508.0,508.0,643.0,1.0,2.0
520484,en_3,2.0,5.0,129.0,the,165.0,165.0,441.0,1.0,2.0
520485,en_3,2.0,5.0,130.0,various,106.0,106.0,467.0,1.0,3.0
520486,en_3,2.0,5.0,131.0,ethnic,256.0,378.0,378.0,2.0,2.0
520487,en_3,2.0,5.0,132.0,cultures,175.0,175.0,175.0,1.0,1.0
520488,en_3,2.0,5.0,133.0,that,182.0,182.0,397.0,1.0,2.0
520489,en_3,2.0,5.0,134.0,reside,81.0,81.0,287.0,1.0,2.0
520490,en_3,2.0,5.0,135.0,in,0.0,0.0,0.0,0.0,0.0
520491,en_3,2.0,5.0,136.0,Hawaii.,241.0,241.0,241.0,1.0,1.0
520492,en_3,2.0,6.0,137.0,While,265.0,265.0,265.0,1.0,1.0
520493,en_3,2.0,6.0,138.0,the,222.0,222.0,222.0,1.0,1.0
520494,en_3,2.0,6.0,139.0,exact,276.0,444.0,444.0,2.0,2.0
520495,en_3,2.0,6.0,140.0,origin,262.0,262.0,262.0,1.0,1.0
520496,en_3,2.0,6.0,141.0,of,165.0,165.0,165.0,1.0,1.0
520497,en_3,2.0,6.0,142.0,the,237.0,237.0,237.0,1.0,1.0
520498,en_3,2.0,6.0,143.0,sign,194.0,419.0,419.0,2.0,2.0
520499,en_3,2.0,6.0,144.0,is,198.0,198.0,198.0,1.0,1.0
520500,en_3,2.0,6.0,145.0,"unclear,",82.0,82.0,223.0,1.0,2.0
520501,en_3,2.0,6.0,146.0,some,415.0,415.0,415.0,1.0,1.0
520502,en_3,2.0,6.0,147.0,have,122.0,122.0,122.0,1.0,1.0
520503,en_3,2.0,6.0,148.0,suggested,350.0,478.0,478.0,2.0,2.0
