,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
555967,en_60,1.0,1.0,1.0,In,180.0,180.0,180.0,1.0,1.0
555968,en_60,1.0,1.0,2.0,ancient,273.0,466.0,710.0,2.0,3.0
555969,en_60,1.0,1.0,3.0,Roman,156.0,156.0,740.0,1.0,3.0
555970,en_60,1.0,1.0,4.0,religion,185.0,185.0,681.0,1.0,4.0
555971,en_60,1.0,1.0,5.0,and,195.0,195.0,337.0,1.0,2.0
555972,en_60,1.0,1.0,6.0,"myth,",148.0,148.0,148.0,1.0,1.0
555973,en_60,1.0,1.0,7.0,Janus,336.0,336.0,469.0,1.0,2.0
555974,en_60,1.0,1.0,8.0,is,146.0,146.0,146.0,1.0,1.0
555975,en_60,1.0,1.0,9.0,the,237.0,237.0,237.0,1.0,1.0
555976,en_60,1.0,1.0,10.0,god,0.0,0.0,0.0,0.0,0.0
555977,en_60,1.0,1.0,11.0,of,211.0,211.0,211.0,1.0,1.0
555978,en_60,1.0,1.0,12.0,beginnings,223.0,223.0,223.0,1.0,1.0
555979,en_60,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
555980,en_60,1.0,1.0,14.0,gates.,0.0,0.0,0.0,0.0,0.0
555981,en_60,1.0,2.0,15.0,He,0.0,0.0,0.0,0.0,0.0
555982,en_60,1.0,2.0,16.0,has,0.0,0.0,0.0,0.0,0.0
555983,en_60,1.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0
555984,en_60,1.0,2.0,18.0,double,0.0,0.0,0.0,0.0,0.0
555985,en_60,1.0,2.0,19.0,nature,0.0,0.0,0.0,0.0,0.0
555986,en_60,1.0,2.0,20.0,and,0.0,0.0,0.0,0.0,0.0
555987,en_60,1.0,2.0,21.0,is,0.0,0.0,0.0,0.0,0.0
555988,en_60,1.0,2.0,22.0,usually,203.0,203.0,203.0,1.0,1.0
555989,en_60,1.0,2.0,23.0,depicted,294.0,294.0,294.0,1.0,1.0
555990,en_60,1.0,2.0,24.0,as,0.0,0.0,0.0,0.0,0.0
555991,en_60,1.0,2.0,25.0,having,164.0,164.0,486.0,1.0,3.0
555992,en_60,1.0,2.0,26.0,two,151.0,151.0,151.0,1.0,1.0
555993,en_60,1.0,2.0,27.0,"faces,",104.0,104.0,238.0,1.0,2.0
555994,en_60,1.0,2.0,28.0,since,196.0,196.0,196.0,1.0,1.0
555995,en_60,1.0,2.0,29.0,he,0.0,0.0,0.0,0.0,0.0
555996,en_60,1.0,2.0,30.0,looks,161.0,161.0,161.0,1.0,1.0
