,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
564757,en_76,1.0,7.0,128.0,at,0.0,0.0,0.0,0.0,0.0
564758,en_76,1.0,7.0,129.0,"marriages,",200.0,200.0,200.0,1.0,1.0
564759,en_76,1.0,7.0,130.0,"deaths,",281.0,461.0,461.0,2.0,2.0
564760,en_76,1.0,7.0,131.0,and,0.0,0.0,0.0,0.0,0.0
564761,en_76,1.0,7.0,132.0,other,134.0,352.0,352.0,2.0,2.0
564762,en_76,1.0,7.0,133.0,beginnings.,0.0,0.0,0.0,0.0,0.0
564763,en_76,1.0,8.0,134.0,Janus,190.0,190.0,190.0,1.0,1.0
564764,en_76,1.0,8.0,135.0,had,0.0,0.0,0.0,0.0,0.0
564765,en_76,1.0,8.0,136.0,no,303.0,303.0,303.0,1.0,1.0
564766,en_76,1.0,8.0,137.0,specialized,103.0,103.0,291.0,1.0,2.0
564767,en_76,1.0,8.0,138.0,priest,167.0,167.0,481.0,1.0,3.0
564768,en_76,1.0,8.0,139.0,assigned,190.0,190.0,190.0,1.0,1.0
564769,en_76,1.0,8.0,140.0,to,148.0,148.0,148.0,1.0,1.0
564770,en_76,1.0,8.0,141.0,"him,",150.0,150.0,150.0,1.0,1.0
564771,en_76,1.0,8.0,142.0,but,125.0,125.0,125.0,1.0,1.0
564772,en_76,1.0,8.0,143.0,the,133.0,133.0,133.0,1.0,1.0
564773,en_76,1.0,8.0,144.0,high,0.0,0.0,0.0,0.0,0.0
564774,en_76,1.0,8.0,145.0,priest,189.0,189.0,189.0,1.0,1.0
564775,en_76,1.0,8.0,146.0,himself,163.0,336.0,336.0,2.0,2.0
564776,en_76,1.0,8.0,147.0,carried,192.0,192.0,192.0,1.0,1.0
564777,en_76,1.0,8.0,148.0,out,0.0,0.0,0.0,0.0,0.0
564778,en_76,1.0,8.0,149.0,his,111.0,111.0,111.0,1.0,1.0
564779,en_76,1.0,8.0,150.0,ceremonies.,236.0,236.0,394.0,1.0,2.0
564780,en_76,1.0,9.0,151.0,Janus,232.0,232.0,232.0,1.0,1.0
