,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
552790,en_55,1.0,1.0,1.0,In,107.0,388.0,939.0,2.0,4.0
552791,en_55,1.0,1.0,2.0,ancient,198.0,198.0,876.0,1.0,4.0
552792,en_55,1.0,1.0,3.0,Roman,214.0,214.0,778.0,1.0,4.0
552793,en_55,1.0,1.0,4.0,religion,247.0,247.0,605.0,1.0,3.0
552794,en_55,1.0,1.0,5.0,and,256.0,256.0,1002.0,1.0,4.0
552795,en_55,1.0,1.0,6.0,"myth,",172.0,172.0,836.0,1.0,4.0
552796,en_55,1.0,1.0,7.0,Janus,364.0,364.0,730.0,1.0,3.0
552797,en_55,1.0,1.0,8.0,is,227.0,227.0,227.0,1.0,1.0
552798,en_55,1.0,1.0,9.0,the,0.0,0.0,0.0,0.0,0.0
552799,en_55,1.0,1.0,10.0,god,0.0,0.0,0.0,0.0,0.0
552800,en_55,1.0,1.0,11.0,of,0.0,0.0,0.0,0.0,0.0
552801,en_55,1.0,1.0,12.0,beginnings,195.0,355.0,355.0,2.0,2.0
552802,en_55,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
552803,en_55,1.0,1.0,14.0,gates.,295.0,431.0,431.0,2.0,2.0
552804,en_55,1.0,2.0,15.0,He,0.0,0.0,0.0,0.0,0.0
552805,en_55,1.0,2.0,16.0,has,199.0,199.0,402.0,1.0,2.0
552806,en_55,1.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0
552807,en_55,1.0,2.0,18.0,double,237.0,237.0,431.0,1.0,2.0
552808,en_55,1.0,2.0,19.0,nature,308.0,308.0,308.0,1.0,1.0
552809,en_55,1.0,2.0,20.0,and,294.0,294.0,294.0,1.0,1.0
552810,en_55,1.0,2.0,21.0,is,222.0,222.0,222.0,1.0,1.0
552811,en_55,1.0,2.0,22.0,usually,79.0,353.0,719.0,2.0,4.0
552812,en_55,1.0,2.0,23.0,depicted,106.0,449.0,620.0,3.0,4.0
552813,en_55,1.0,2.0,24.0,as,285.0,285.0,285.0,1.0,1.0
552814,en_55,1.0,2.0,25.0,having,222.0,222.0,612.0,1.0,3.0
552815,en_55,1.0,2.0,26.0,two,0.0,0.0,0.0,0.0,0.0
552816,en_55,1.0,2.0,27.0,"faces,",193.0,193.0,193.0,1.0,1.0
552817,en_55,1.0,2.0,28.0,since,192.0,377.0,703.0,2.0,4.0
552818,en_55,1.0,2.0,29.0,he,229.0,229.0,229.0,1.0,1.0
552819,en_55,1.0,2.0,30.0,looks,278.0,278.0,456.0,1.0,2.0
552820,en_55,1.0,2.0,31.0,to,68.0,68.0,254.0,1.0,2.0
552821,en_55,1.0,2.0,32.0,the,262.0,262.0,485.0,1.0,2.0
552822,en_55,1.0,2.0,33.0,future,162.0,162.0,162.0,1.0,1.0
552823,en_55,1.0,2.0,34.0,and,0.0,0.0,0.0,0.0,0.0
552824,en_55,1.0,2.0,35.0,to,144.0,144.0,144.0,1.0,1.0
552825,en_55,1.0,2.0,36.0,the,0.0,0.0,0.0,0.0,0.0
552826,en_55,1.0,2.0,37.0,past.,183.0,183.0,183.0,1.0,1.0
552827,en_55,1.0,3.0,38.0,Janus,154.0,154.0,623.0,1.0,3.0
552828,en_55,1.0,3.0,39.0,presided,236.0,236.0,1234.0,1.0,7.0
552829,en_55,1.0,3.0,40.0,over,527.0,527.0,756.0,1.0,2.0
552830,en_55,1.0,3.0,41.0,the,121.0,121.0,271.0,1.0,2.0
552831,en_55,1.0,3.0,42.0,beginning,129.0,358.0,358.0,2.0,2.0
552832,en_55,1.0,3.0,43.0,and,72.0,72.0,72.0,1.0,1.0
552833,en_55,1.0,3.0,44.0,ending,230.0,230.0,535.0,1.0,2.0
552834,en_55,1.0,3.0,45.0,of,0.0,0.0,0.0,0.0,0.0
552835,en_55,1.0,3.0,46.0,"conflict,",297.0,883.0,1141.0,4.0,5.0
552836,en_55,1.0,3.0,47.0,and,0.0,0.0,0.0,0.0,0.0
552837,en_55,1.0,3.0,48.0,hence,204.0,204.0,204.0,1.0,1.0
552838,en_55,1.0,3.0,49.0,war,254.0,254.0,254.0,1.0,1.0
552839,en_55,1.0,3.0,50.0,and,0.0,0.0,0.0,0.0,0.0
552840,en_55,1.0,3.0,51.0,peace.,0.0,0.0,0.0,0.0,0.0
552841,en_55,1.0,4.0,52.0,The,0.0,0.0,0.0,0.0,0.0
552842,en_55,1.0,4.0,53.0,doors,553.0,553.0,753.0,1.0,2.0
552843,en_55,1.0,4.0,54.0,of,324.0,324.0,324.0,1.0,1.0
552844,en_55,1.0,4.0,55.0,his,205.0,572.0,572.0,2.0,2.0
552845,en_55,1.0,4.0,56.0,temple,145.0,145.0,537.0,1.0,3.0
552846,en_55,1.0,4.0,57.0,were,161.0,161.0,161.0,1.0,1.0
552847,en_55,1.0,4.0,58.0,open,278.0,278.0,278.0,1.0,1.0
552848,en_55,1.0,4.0,59.0,in,307.0,307.0,307.0,1.0,1.0
552849,en_55,1.0,4.0,60.0,times,170.0,281.0,709.0,2.0,5.0
