,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
536895,en_21,3.0,1.0,1.0,In,141.0,141.0,141.0,1.0,1.0
536896,en_21,3.0,1.0,2.0,competitive,152.0,503.0,810.0,3.0,5.0
536897,en_21,3.0,1.0,3.0,"sports,",185.0,185.0,331.0,1.0,2.0
536898,en_21,3.0,1.0,4.0,doping,276.0,276.0,433.0,1.0,2.0
536899,en_21,3.0,1.0,5.0,is,128.0,128.0,128.0,1.0,1.0
536900,en_21,3.0,1.0,6.0,the,249.0,249.0,417.0,1.0,2.0
536901,en_21,3.0,1.0,7.0,use,161.0,161.0,161.0,1.0,1.0
536902,en_21,3.0,1.0,8.0,of,0.0,0.0,0.0,0.0,0.0
536903,en_21,3.0,1.0,9.0,banned,204.0,204.0,613.0,1.0,3.0
536904,en_21,3.0,1.0,10.0,performance-,0.0,0.0,0.0,0.0,0.0
536905,en_21,3.0,1.0,11.0,enhancing,0.0,0.0,0.0,0.0,0.0
536906,en_21,3.0,1.0,12.0,drugs,0.0,0.0,0.0,0.0,0.0
536907,en_21,3.0,1.0,13.0,by,0.0,0.0,0.0,0.0,0.0
536908,en_21,3.0,1.0,14.0,athletic,0.0,0.0,0.0,0.0,0.0
536909,en_21,3.0,1.0,15.0,competitors.,260.0,260.0,260.0,1.0,1.0
536910,en_21,3.0,2.0,16.0,The,175.0,175.0,175.0,1.0,1.0
536911,en_21,3.0,2.0,17.0,term,102.0,102.0,102.0,1.0,1.0
536912,en_21,3.0,2.0,18.0,doping,252.0,252.0,252.0,1.0,1.0
536913,en_21,3.0,2.0,19.0,is,118.0,118.0,118.0,1.0,1.0
536914,en_21,3.0,2.0,20.0,widely,198.0,198.0,198.0,1.0,1.0
536915,en_21,3.0,2.0,21.0,used,0.0,0.0,0.0,0.0,0.0
536916,en_21,3.0,2.0,22.0,by,283.0,283.0,283.0,1.0,1.0
536917,en_21,3.0,2.0,23.0,organizations,385.0,385.0,665.0,1.0,3.0
536918,en_21,3.0,2.0,24.0,which,166.0,166.0,166.0,1.0,1.0
536919,en_21,3.0,2.0,25.0,regulate,188.0,188.0,503.0,1.0,3.0
536920,en_21,3.0,2.0,26.0,sporting,175.0,175.0,448.0,1.0,3.0
536921,en_21,3.0,2.0,27.0,competitions.,182.0,182.0,845.0,1.0,4.0
536922,en_21,3.0,3.0,28.0,The,266.0,266.0,266.0,1.0,1.0
536923,en_21,3.0,3.0,29.0,use,181.0,181.0,181.0,1.0,1.0
536924,en_21,3.0,3.0,30.0,of,0.0,0.0,0.0,0.0,0.0
536925,en_21,3.0,3.0,31.0,drugs,0.0,0.0,0.0,0.0,0.0
536926,en_21,3.0,3.0,32.0,to,0.0,0.0,0.0,0.0,0.0
536927,en_21,3.0,3.0,33.0,enhance,38.0,38.0,38.0,1.0,1.0
536928,en_21,3.0,3.0,34.0,performance,135.0,284.0,511.0,2.0,3.0
536929,en_21,3.0,3.0,35.0,is,0.0,0.0,0.0,0.0,0.0
536930,en_21,3.0,3.0,36.0,largely,178.0,178.0,349.0,1.0,2.0
536931,en_21,3.0,3.0,37.0,considered,189.0,189.0,409.0,1.0,2.0
536932,en_21,3.0,3.0,38.0,"unethical,",147.0,323.0,818.0,2.0,4.0
536933,en_21,3.0,3.0,39.0,and,150.0,150.0,764.0,1.0,5.0
536934,en_21,3.0,3.0,40.0,is,313.0,313.0,313.0,1.0,1.0
536935,en_21,3.0,3.0,41.0,therefore,273.0,273.0,418.0,1.0,2.0
536936,en_21,3.0,3.0,42.0,prohibited,255.0,416.0,416.0,2.0,2.0
536937,en_21,3.0,3.0,43.0,by,0.0,0.0,0.0,0.0,0.0
536938,en_21,3.0,3.0,44.0,most,204.0,204.0,204.0,1.0,1.0
536939,en_21,3.0,3.0,45.0,international,160.0,306.0,306.0,2.0,2.0
536940,en_21,3.0,3.0,46.0,sports,57.0,57.0,57.0,1.0,1.0
536941,en_21,3.0,3.0,47.0,"organizations,",143.0,334.0,334.0,2.0,2.0
536942,en_21,3.0,3.0,48.0,including,0.0,0.0,0.0,0.0,0.0
536943,en_21,3.0,3.0,49.0,the,0.0,0.0,0.0,0.0,0.0
536944,en_21,3.0,3.0,50.0,International,0.0,0.0,0.0,0.0,0.0
536945,en_21,3.0,3.0,51.0,Olympic,0.0,0.0,0.0,0.0,0.0
536946,en_21,3.0,3.0,52.0,Committee.,70.0,70.0,70.0,1.0,1.0
536947,en_21,3.0,4.0,53.0,"Furthermore,",237.0,237.0,237.0,1.0,1.0
536948,en_21,3.0,4.0,54.0,athletes,200.0,350.0,350.0,2.0,2.0
536949,en_21,3.0,4.0,55.0,who,487.0,487.0,487.0,1.0,1.0
536950,en_21,3.0,4.0,56.0,take,0.0,0.0,0.0,0.0,0.0
536951,en_21,3.0,4.0,57.0,explicit,147.0,147.0,147.0,1.0,1.0
536952,en_21,3.0,4.0,58.0,measures,49.0,106.0,106.0,2.0,2.0
