,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
524390,en_10,1.0,1.0,1.0,In,0.0,0.0,0.0,0.0,0.0
524391,en_10,1.0,1.0,2.0,ancient,253.0,253.0,253.0,1.0,1.0
524392,en_10,1.0,1.0,3.0,Roman,211.0,211.0,211.0,1.0,1.0
524393,en_10,1.0,1.0,4.0,religion,83.0,279.0,279.0,2.0,2.0
524394,en_10,1.0,1.0,5.0,and,0.0,0.0,0.0,0.0,0.0
524395,en_10,1.0,1.0,6.0,"myth,",245.0,245.0,245.0,1.0,1.0
524396,en_10,1.0,1.0,7.0,Janus,307.0,307.0,307.0,1.0,1.0
524397,en_10,1.0,1.0,8.0,is,0.0,0.0,0.0,0.0,0.0
524398,en_10,1.0,1.0,9.0,the,234.0,234.0,470.0,1.0,2.0
524399,en_10,1.0,1.0,10.0,god,0.0,0.0,0.0,0.0,0.0
524400,en_10,1.0,1.0,11.0,of,219.0,219.0,219.0,1.0,1.0
524401,en_10,1.0,1.0,12.0,beginnings,295.0,295.0,295.0,1.0,1.0
524402,en_10,1.0,1.0,13.0,and,0.0,0.0,0.0,0.0,0.0
524403,en_10,1.0,1.0,14.0,gates.,0.0,0.0,0.0,0.0,0.0
524404,en_10,1.0,2.0,15.0,He,0.0,0.0,0.0,0.0,0.0
524405,en_10,1.0,2.0,16.0,has,0.0,0.0,0.0,0.0,0.0
524406,en_10,1.0,2.0,17.0,a,0.0,0.0,0.0,0.0,0.0
524407,en_10,1.0,2.0,18.0,double,0.0,0.0,0.0,0.0,0.0
524408,en_10,1.0,2.0,19.0,nature,0.0,0.0,0.0,0.0,0.0
524409,en_10,1.0,2.0,20.0,and,0.0,0.0,0.0,0.0,0.0
524410,en_10,1.0,2.0,21.0,is,0.0,0.0,0.0,0.0,0.0
524411,en_10,1.0,2.0,22.0,usually,246.0,246.0,246.0,1.0,1.0
524412,en_10,1.0,2.0,23.0,depicted,197.0,197.0,197.0,1.0,1.0
524413,en_10,1.0,2.0,24.0,as,0.0,0.0,0.0,0.0,0.0
524414,en_10,1.0,2.0,25.0,having,223.0,223.0,223.0,1.0,1.0
524415,en_10,1.0,2.0,26.0,two,364.0,364.0,364.0,1.0,1.0
524416,en_10,1.0,2.0,27.0,"faces,",0.0,0.0,0.0,0.0,0.0
524417,en_10,1.0,2.0,28.0,since,0.0,0.0,0.0,0.0,0.0
524418,en_10,1.0,2.0,29.0,he,214.0,214.0,214.0,1.0,1.0
524419,en_10,1.0,2.0,30.0,looks,288.0,288.0,288.0,1.0,1.0
524420,en_10,1.0,2.0,31.0,to,0.0,0.0,0.0,0.0,0.0
524421,en_10,1.0,2.0,32.0,the,224.0,224.0,224.0,1.0,1.0
524422,en_10,1.0,2.0,33.0,future,275.0,275.0,275.0,1.0,1.0
524423,en_10,1.0,2.0,34.0,and,206.0,206.0,432.0,1.0,2.0
524424,en_10,1.0,2.0,35.0,to,0.0,0.0,0.0,0.0,0.0
524425,en_10,1.0,2.0,36.0,the,194.0,194.0,426.0,1.0,2.0
524426,en_10,1.0,2.0,37.0,past.,231.0,231.0,231.0,1.0,1.0
524427,en_10,1.0,3.0,38.0,Janus,256.0,256.0,511.0,1.0,2.0
524428,en_10,1.0,3.0,39.0,presided,263.0,263.0,263.0,1.0,1.0
524429,en_10,1.0,3.0,40.0,over,0.0,0.0,0.0,0.0,0.0
524430,en_10,1.0,3.0,41.0,the,186.0,186.0,186.0,1.0,1.0
524431,en_10,1.0,3.0,42.0,beginning,116.0,116.0,350.0,1.0,2.0
524432,en_10,1.0,3.0,43.0,and,122.0,122.0,122.0,1.0,1.0
524433,en_10,1.0,3.0,44.0,ending,249.0,249.0,249.0,1.0,1.0
524434,en_10,1.0,3.0,45.0,of,0.0,0.0,0.0,0.0,0.0
524435,en_10,1.0,3.0,46.0,"conflict,",361.0,361.0,595.0,1.0,2.0
524436,en_10,1.0,3.0,47.0,and,0.0,0.0,0.0,0.0,0.0
524437,en_10,1.0,3.0,48.0,hence,231.0,231.0,231.0,1.0,1.0
524438,en_10,1.0,3.0,49.0,war,249.0,249.0,482.0,1.0,2.0
524439,en_10,1.0,3.0,50.0,and,0.0,0.0,0.0,0.0,0.0
524440,en_10,1.0,3.0,51.0,peace.,248.0,248.0,413.0,1.0,2.0
524441,en_10,1.0,4.0,52.0,The,0.0,0.0,0.0,0.0,0.0
524442,en_10,1.0,4.0,53.0,doors,266.0,266.0,266.0,1.0,1.0
524443,en_10,1.0,4.0,54.0,of,206.0,206.0,206.0,1.0,1.0
524444,en_10,1.0,4.0,55.0,his,298.0,298.0,298.0,1.0,1.0
524445,en_10,1.0,4.0,56.0,temple,358.0,358.0,358.0,1.0,1.0
524446,en_10,1.0,4.0,57.0,were,0.0,0.0,0.0,0.0,0.0
524447,en_10,1.0,4.0,58.0,open,305.0,305.0,305.0,1.0,1.0
524448,en_10,1.0,4.0,59.0,in,263.0,263.0,524.0,1.0,2.0
524449,en_10,1.0,4.0,60.0,times,356.0,356.0,356.0,1.0,1.0
524450,en_10,1.0,4.0,61.0,of,326.0,489.0,489.0,2.0,2.0
524451,en_10,1.0,4.0,62.0,war,0.0,0.0,0.0,0.0,0.0
524452,en_10,1.0,4.0,63.0,and,0.0,0.0,0.0,0.0,0.0
