,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
533726,en_17,3.0,7.0,99.0,ancient,179.0,179.0,179.0,1.0,1.0
533727,en_17,3.0,7.0,100.0,chariot,0.0,0.0,0.0,0.0,0.0
533728,en_17,3.0,7.0,101.0,races,161.0,161.0,161.0,1.0,1.0
533729,en_17,3.0,7.0,102.0,to,0.0,0.0,0.0,0.0,0.0
533730,en_17,3.0,7.0,103.0,more,241.0,241.0,241.0,1.0,1.0
533731,en_17,3.0,7.0,104.0,recent,109.0,109.0,109.0,1.0,1.0
533732,en_17,3.0,7.0,105.0,controversies,171.0,171.0,171.0,1.0,1.0
533733,en_17,3.0,7.0,106.0,in,0.0,0.0,0.0,0.0,0.0
533734,en_17,3.0,7.0,107.0,baseball,151.0,151.0,151.0,1.0,1.0
533735,en_17,3.0,7.0,108.0,and,0.0,0.0,0.0,0.0,0.0
533736,en_17,3.0,7.0,109.0,"cycling,",320.0,320.0,320.0,1.0,1.0
533737,en_17,3.0,7.0,110.0,popular,230.0,230.0,230.0,1.0,1.0
533738,en_17,3.0,7.0,111.0,views,0.0,0.0,0.0,0.0,0.0
533739,en_17,3.0,7.0,112.0,among,0.0,0.0,0.0,0.0,0.0
533740,en_17,3.0,7.0,113.0,athletes,198.0,198.0,198.0,1.0,1.0
533741,en_17,3.0,7.0,114.0,have,127.0,127.0,127.0,1.0,1.0
533742,en_17,3.0,7.0,115.0,varied,188.0,188.0,188.0,1.0,1.0
533743,en_17,3.0,7.0,116.0,widely,269.0,269.0,269.0,1.0,1.0
533744,en_17,3.0,7.0,117.0,over,142.0,142.0,142.0,1.0,1.0
533745,en_17,3.0,7.0,118.0,the,0.0,0.0,0.0,0.0,0.0
533746,en_17,3.0,7.0,119.0,years.,207.0,207.0,316.0,1.0,2.0
533747,en_17,3.0,8.0,120.0,In,103.0,103.0,103.0,1.0,1.0
533748,en_17,3.0,8.0,121.0,recent,240.0,240.0,526.0,1.0,2.0
533749,en_17,3.0,8.0,122.0,"decades,",161.0,161.0,161.0,1.0,1.0
533750,en_17,3.0,8.0,123.0,authorities,181.0,181.0,354.0,1.0,2.0
533751,en_17,3.0,8.0,124.0,and,0.0,0.0,0.0,0.0,0.0
533752,en_17,3.0,8.0,125.0,sporting,125.0,125.0,294.0,1.0,2.0
533753,en_17,3.0,8.0,126.0,organizations,158.0,285.0,285.0,2.0,2.0
533754,en_17,3.0,8.0,127.0,have,0.0,0.0,0.0,0.0,0.0
533755,en_17,3.0,8.0,128.0,tried,0.0,0.0,0.0,0.0,0.0
533756,en_17,3.0,8.0,129.0,to,0.0,0.0,0.0,0.0,0.0
533757,en_17,3.0,8.0,130.0,strictly,271.0,271.0,271.0,1.0,1.0
533758,en_17,3.0,8.0,131.0,regulate,197.0,197.0,197.0,1.0,1.0
533759,en_17,3.0,8.0,132.0,the,0.0,0.0,0.0,0.0,0.0
533760,en_17,3.0,8.0,133.0,use,168.0,168.0,168.0,1.0,1.0
533761,en_17,3.0,8.0,134.0,of,0.0,0.0,0.0,0.0,0.0
533762,en_17,3.0,8.0,135.0,drugs,0.0,0.0,0.0,0.0,0.0
533763,en_17,3.0,8.0,136.0,in,165.0,165.0,165.0,1.0,1.0
533764,en_17,3.0,8.0,137.0,sport.,0.0,0.0,0.0,0.0,0.0
533765,en_17,3.0,9.0,138.0,The,241.0,241.0,241.0,1.0,1.0
533766,en_17,3.0,9.0,139.0,primary,334.0,334.0,334.0,1.0,1.0
533767,en_17,3.0,9.0,140.0,reasons,195.0,195.0,195.0,1.0,1.0
533768,en_17,3.0,9.0,141.0,for,0.0,0.0,0.0,0.0,0.0
533769,en_17,3.0,9.0,142.0,this,0.0,0.0,0.0,0.0,0.0
533770,en_17,3.0,9.0,143.0,ban,114.0,114.0,114.0,1.0,1.0
533771,en_17,3.0,9.0,144.0,are,0.0,0.0,0.0,0.0,0.0
533772,en_17,3.0,9.0,145.0,the,0.0,0.0,0.0,0.0,0.0
533773,en_17,3.0,9.0,146.0,health,229.0,229.0,229.0,1.0,1.0
533774,en_17,3.0,9.0,147.0,risks,0.0,0.0,0.0,0.0,0.0
533775,en_17,3.0,9.0,148.0,of,166.0,166.0,166.0,1.0,1.0
533776,en_17,3.0,9.0,149.0,performance-,274.0,274.0,274.0,1.0,1.0
533777,en_17,3.0,9.0,150.0,enhancing,174.0,174.0,174.0,1.0,1.0
533778,en_17,3.0,9.0,151.0,"drugs,",245.0,245.0,245.0,1.0,1.0
533779,en_17,3.0,9.0,152.0,the,217.0,217.0,217.0,1.0,1.0
533780,en_17,3.0,9.0,153.0,equality,182.0,182.0,333.0,1.0,2.0
533781,en_17,3.0,9.0,154.0,of,203.0,203.0,203.0,1.0,1.0
533782,en_17,3.0,9.0,155.0,opportunity,97.0,97.0,97.0,1.0,1.0
533783,en_17,3.0,9.0,156.0,for,129.0,129.0,129.0,1.0,1.0
