,uniform_id,trialid,sentnum,ianum,ia,firstfix_dur,firstrun_dur,dur,firstrun_nfix,nfix
541630,en_28,1.0,1.0,1.0,In,24.0,24.0,24.0,1.0,1.0
541631,en_28,1.0,1.0,2.0,ancient,160.0,160.0,160.0,1.0,1.0
541632,en_28,1.0,1.0,3.0,Roman,97.0,247.0,925.0,2.0,6.0
541633,en_28,1.0,1.0,4.0,religion,161.0,161.0,1055.0,1.0,8.0
541634,en_28,1.0,1.0,5.0,and,269.0,269.0,269.0,1.0,1.0
541635,en_28,1.0,1.0,6.0,"myth,",164.0,164.0,705.0,1.0,4.0
541636,en_28,1.0,1.0,7.0,Janus,259.0,259.0,958.0,1.0,5.0
541637,en_28,1.0,1.0,8.0,is,120.0,120.0,738.0,1.0,4.0
541638,en_28,1.0,1.0,9.0,the,158.0,353.0,921.0,2.0,5.0
541639,en_28,1.0,1.0,10.0,god,197.0,197.0,689.0,1.0,4.0
541640,en_28,1.0,1.0,11.0,of,167.0,167.0,497.0,1.0,3.0
541641,en_28,1.0,1.0,12.0,beginnings,172.0,172.0,2304.0,1.0,14.0
541642,en_28,1.0,1.0,13.0,and,259.0,259.0,829.0,1.0,3.0
541643,en_28,1.0,1.0,14.0,gates.,365.0,636.0,1171.0,2.0,5.0
541644,en_28,1.0,2.0,15.0,He,178.0,178.0,864.0,1.0,4.0
541645,en_28,1.0,2.0,16.0,has,229.0,229.0,405.0,1.0,2.0
541646,en_28,1.0,2.0,17.0,a,197.0,197.0,389.0,1.0,3.0
541647,en_28,1.0,2.0,18.0,double,146.0,146.0,1160.0,1.0,7.0
541648,en_28,1.0,2.0,19.0,nature,163.0,163.0,1325.0,1.0,9.0
541649,en_28,1.0,2.0,20.0,and,642.0,642.0,1085.0,1.0,4.0
541650,en_28,1.0,2.0,21.0,is,130.0,130.0,713.0,1.0,2.0
541651,en_28,1.0,2.0,22.0,usually,186.0,186.0,403.0,1.0,2.0
541652,en_28,1.0,2.0,23.0,depicted,128.0,282.0,1002.0,2.0,5.0
